timestamp,price,action,position,balance
2023-01-16 01:25:00,21133.35,close,long,10975.27
2023-01-16 01:30:00,21122.926184999997,buy,long,10975.27
2023-01-16 01:35:00,21107.01,close,long,10959.37
2023-01-16 02:00:00,21149.329379999996,buy,long,10959.37
2023-01-16 03:30:00,21107.51,close,long,10917.59
2023-01-16 04:05:00,21115.012229999997,buy,long,10917.59
2023-01-16 04:50:00,21136.4,close,long,10938.96
2023-01-16 05:00:00,21165.017219999998,buy,long,10938.96
2023-01-16 05:35:00,21168.31,close,long,10942.25
2023-01-16 05:40:00,21205.61751,buy,long,10942.25
2023-01-16 08:05:00,20689.7,close,long,10426.85
2023-01-16 08:45:00,20796.43302,buy,long,10426.85
2023-01-16 08:50:00,20751.15,close,long,10381.61
2023-01-16 09:10:00,20813.70165,buy,long,10381.61
2023-01-16 10:00:00,20842.78,close,long,10410.66
2023-01-16 10:20:00,20859.32445,buy,long,10410.66
2023-01-16 15:10:00,20674.44,close,long,10225.96
2023-01-16 15:15:00,20802.185895,buy,long,10225.96
2023-01-16 16:20:00,21026.64,close,long,10450.19
2023-01-16 16:30:00,20982.415965,buy,long,10450.19
2023-01-16 17:35:00,21102.84,close,long,10570.49
2023-01-16 18:05:00,21080.23485,buy,long,10570.49
2023-01-16 18:40:00,21137.9,close,long,10628.1
2023-01-16 18:45:00,21165.29736,buy,long,10628.1
2023-01-16 18:50:00,21195.41,close,long,10658.18
2023-01-16 19:45:00,21295.02219,buy,long,10658.18
2023-01-16 21:35:00,21118.94,close,long,10482.27
2023-01-16 22:10:00,21192.220815,buy,long,10482.27
2023-01-16 22:35:00,21189.78,close,long,10479.84
2023-01-16 22:40:00,21173.701559999998,buy,long,10479.84
2023-01-16 22:45:00,21177.2,close,long,10483.33
2023-01-16 23:00:00,21159.344385,buy,long,10483.33
2023-01-17 01:20:00,20963.31,close,long,10287.49
2023-01-17 01:30:00,21032.440964999998,buy,long,10287.49
2023-01-17 03:20:00,21100.05,close,long,10355.03
2023-01-17 03:25:00,21102.546,buy,long,10355.03
2023-01-17 03:35:00,21119.27,close,long,10371.74
2023-01-17 03:45:00,21143.566499999997,buy,long,10371.74
2023-01-17 03:50:00,21128.98,close,long,10357.17
2023-01-17 03:55:00,21135.132285,buy,long,10357.17
2023-01-17 04:20:00,21159.38,close,long,10381.39
2023-01-17 04:30:00,21195.352379999997,buy,long,10381.39
2023-01-17 05:35:00,21152.34,close,long,10338.42
2023-01-17 05:40:00,21171.520469999996,buy,long,10338.42
2023-01-17 08:35:00,21182.05,close,long,10348.94
2023-01-17 09:10:00,21187.048229999997,buy,long,10348.94
2023-01-17 11:45:00,21180.34,close,long,10342.24
2023-01-17 12:00:00,21210.64002,buy,long,10342.24
2023-01-17 12:05:00,21231.06,close,long,10362.64
2023-01-17 12:30:00,21274.762065,buy,long,10362.64
2023-01-17 14:10:00,21390.82,close,long,10478.58
2023-01-17 14:25:00,21289.85961,buy,long,10478.58
2023-01-17 16:10:00,21109.29,close,long,10298.19
2023-01-17 16:15:00,21129.49947,buy,long,10298.19
2023-01-17 18:15:00,21276.57,close,long,10445.12
2023-01-17 18:20:00,21251.410395,buy,long,10445.12
2023-01-17 18:25:00,21269.64,close,long,10463.33
2023-01-17 19:00:00,21333.051195,buy,long,10463.33
2023-01-17 22:55:00,21232.38,close,long,10362.76
2023-01-17 23:05:00,21275.602485,buy,long,10362.76
2023-01-17 23:20:00,21204.1,close,long,10291.33
2023-01-17 23:25:00,21226.417905,buy,long,10291.33
2023-01-17 23:30:00,21201.22,close,long,10266.15
2023-01-18 00:00:00,21177.433424999996,buy,long,10266.15
2023-01-18 01:05:00,21251.2,close,long,10339.85
2023-01-18 01:10:00,21262.335854999998,buy,long,10339.85
2023-01-18 03:15:00,21359.84,close,long,10437.25
2023-01-18 03:20:00,21333.631485,buy,long,10437.25
2023-01-18 03:45:00,21311.07,close,long,10414.71
2023-01-18 03:50:00,21300.554955,buy,long,10414.71
2023-01-18 08:00:00,21302.67,close,long,10416.83
2023-01-18 08:05:00,21303.256305,buy,long,10416.83
2023-01-18 09:00:00,21217.44,close,long,10331.1
2023-01-18 09:05:00,21252.230805,buy,long,10331.1
2023-01-18 13:05:00,21289.12,close,long,10367.95
2023-01-18 13:10:00,21294.972165,buy,long,10367.95
2023-01-18 13:45:00,21413.03,close,long,10485.89
2023-01-18 14:20:00,21489.079169999997,buy,long,10485.89
2023-01-18 15:50:00,20866.32,close,long,9863.75
2023-01-18 16:55:00,20855.892735,buy,long,9863.75
2023-01-18 17:50:00,20866.8,close,long,9874.65
2023-01-18 17:55:00,20898.293924999998,buy,long,9874.65
2023-01-18 20:30:00,20772.65,close,long,9749.13
2023-01-18 20:50:00,20768.91927,buy,long,9749.13
2023-01-18 23:50:00,20678.21,close,long,9658.51
2023-01-19 00:10:00,20739.714674999996,buy,long,9658.51
2023-01-19 03:00:00,20781.6,close,long,9700.36
2023-01-19 03:05:00,20769.929774999997,buy,long,9700.36
2023-01-19 03:15:00,20777.24,close,long,9707.66
2023-01-19 03:30:00,20786.478045,buy,long,9707.66
2023-01-19 05:05:00,20832.23,close,long,9753.36
2023-01-19 05:15:00,20841.63561,buy,long,9753.36
2023-01-19 06:45:00,20848.65,close,long,9760.37
2023-01-19 06:50:00,20851.26042,buy,long,9760.37
2023-01-19 11:20:00,20732.29,close,long,9641.52
2023-01-19 11:30:00,20749.859745,buy,long,9641.52
2023-01-19 13:15:00,20670.39,close,long,9562.13
2023-01-19 13:20:00,20714.452049999996,buy,long,9562.13
2023-01-19 15:25:00,20907.61,close,long,9755.1
2023-01-19 15:30:00,20899.994775,buy,long,9755.1
2023-01-19 18:45:00,20996.22,close,long,9851.22
2023-01-19 18:50:00,20974.451985,buy,long,9851.22
2023-01-19 19:00:00,20963.67,close,long,9840.45
2023-01-19 19:55:00,21101.495475,buy,long,9840.45
2023-01-19 20:00:00,21133.16,close,long,9872.09
2023-01-19 20:30:00,21111.990719999998,buy,long,9872.09
2023-01-19 21:10:00,21021.56,close,long,9781.75
2023-01-19 21:20:00,21049.17933,buy,long,9781.75
2023-01-19 21:25:00,21041.71,close,long,9774.28
2023-01-19 22:05:00,21008.148825,buy,long,9774.28
2023-01-19 22:55:00,21065.23,close,long,9831.31
2023-01-19 23:10:00,21038.944215,buy,long,9831.31
2023-01-19 23:30:00,21088.39,close,long,9880.7
2023-01-19 23:35:00,21069.139305,buy,long,9880.7
2023-01-20 02:00:00,21127.16,close,long,9938.67
2023-01-20 02:05:00,21131.46045,buy,long,9938.67
2023-01-20 02:15:00,21160.29,close,long,9967.47
2023-01-20 02:20:00,21164.286855,buy,long,9967.47
2023-01-20 02:25:00,21169.88,close,long,9973.06
2023-01-20 02:30:00,21159.5745,buy,long,9973.06
2023-01-20 03:35:00,21080.11,close,long,9893.67
2023-01-20 03:40:00,21116.07276,buy,long,9893.67
2023-01-20 04:50:00,20983.04,close,long,9760.77
2023-01-20 05:00:00,21016.04277,buy,long,9760.77
2023-01-20 05:20:00,20984.13,close,long,9728.89
2023-01-20 05:45:00,21001.785645,buy,long,9728.89
2023-01-20 07:15:00,20918.52,close,long,9645.71
2023-01-20 07:20:00,20961.31542,buy,long,9645.71
2023-01-20 12:25:00,21048.73,close,long,9733.03
2023-01-20 13:20:00,21100.925189999998,buy,long,9733.03
2023-01-20 15:00:00,21176.53,close,long,9808.56
2023-01-20 15:05:00,21189.399405,buy,long,9808.56
2023-01-20 16:35:00,21278.72,close,long,9897.79
2023-01-20 17:25:00,21335.582459999998,buy,long,9897.79
2023-01-20 20:00:00,21632.05,close,long,10193.97
2023-01-20 21:15:00,22268.568719999996,buy,long,10193.97
2023-01-20 21:20:00,22300.77,close,long,10226.14
2023-01-20 21:25:00,22297.012935,buy,long,10226.14
2023-01-20 21:30:00,22286.41,close,long,10215.54
2023-01-20 21:45:00,22314.001425,buy,long,10215.54
2023-01-20 22:20:00,22616.16,close,long,10517.4
2023-01-20 23:20:00,22649.59914,buy,long,10517.4
2023-01-21 03:10:00,22511.82,close,long,10379.76
2023-01-21 03:15:00,22546.157444999997,buy,long,10379.76
2023-01-21 04:20:00,22599.86,close,long,10433.41
2023-01-21 04:25:00,22627.297995,buy,long,10433.41
2023-01-21 04:40:00,22627.17,close,long,10433.28
2023-01-21 04:45:00,22626.197444999998,buy,long,10433.28
2023-01-21 07:05:00,22624.88,close,long,10431.96
2023-01-21 07:30:00,22624.756725,buy,long,10431.96
2023-01-21 07:40:00,22650.25,close,long,10457.43
2023-01-21 07:45:00,22658.113395,buy,long,10457.43
2023-01-21 08:05:00,22695.58,close,long,10494.86
2023-01-21 08:20:00,22708.038344999997,buy,long,10494.86
2023-01-21 08:40:00,22765.45,close,long,10552.21
2023-01-21 08:45:00,22748.118375,buy,long,10552.21
2023-01-21 09:40:00,22835.86,close,long,10639.87
2023-01-21 10:25:00,22803.626115,buy,long,10639.87
2023-01-21 11:10:00,22675.7,close,long,10512.07
2023-01-21 11:15:00,22723.165905,buy,long,10512.07
2023-01-21 11:20:00,22779.77,close,long,10568.62
2023-01-21 11:30:00,22920.804674999996,buy,long,10568.62
2023-01-21 12:05:00,23033.1,close,long,10680.8
2023-01-21 12:10:00,22986.217364999997,buy,long,10680.8
2023-01-21 12:15:00,22992.4,close,long,10686.98
2023-01-21 12:30:00,22976.882700000002,buy,long,10686.98
2023-01-21 14:05:00,22938.02,close,long,10648.15
2023-01-21 14:15:00,22918.11333,buy,long,10648.15
2023-01-21 15:15:00,23085.8,close,long,10815.67
2023-01-21 15:50:00,23190.539474999998,buy,long,10815.67
2023-01-21 17:05:00,23234.32,close,long,10859.41
2023-01-21 17:15:00,23252.540459999997,buy,long,10859.41
2023-01-21 20:55:00,23093.38,close,long,10700.41
2023-01-21 21:15:00,23168.698559999997,buy,long,10700.41
2023-01-21 22:40:00,23034.21,close,long,10566.05
2023-01-21 22:50:00,23094.191325,buy,long,10566.05
2023-01-21 22:55:00,22759.71,close,long,10231.91
2023-01-21 23:00:00,22949.539034999998,buy,long,10231.91
2023-01-22 00:50:00,22874.97,close,long,10157.41
2023-01-22 01:00:00,22850.95977,buy,long,10157.41
2023-01-22 01:40:00,22726.91,close,long,10033.49
2023-01-22 01:45:00,22762.81572,buy,long,10033.49
2023-01-22 04:45:00,22854.05,close,long,10124.63
2023-01-22 05:45:00,22877.763165,buy,long,10124.63
2023-01-22 06:30:00,22943.15,close,long,10189.95
2023-01-22 06:50:00,22935.872205,buy,long,10189.95
2023-01-22 07:10:00,22941.66,close,long,10195.73
2023-01-22 07:15:00,22945.857194999997,buy,long,10195.73
2023-01-22 07:45:00,22895.85,close,long,10145.78
2023-01-22 07:50:00,22917.23289,buy,long,10145.78
2023-01-22 08:15:00,22861.31,close,long,10089.91
2023-01-22 08:30:00,22886.937749999997,buy,long,10089.91
2023-01-22 09:20:00,22928.53,close,long,10131.46
2023-01-22 09:25:00,22940.934735,buy,long,10131.46
2023-01-22 11:15:00,22791.33,close,long,9982.0
2023-01-22 11:20:00,22806.127364999997,buy,long,9982.0
2023-01-22 11:25:00,22765.18,close,long,9941.1
2023-01-22 11:30:00,22802.045325,buy,long,9941.1
2023-01-22 11:45:00,22799.24,close,long,9938.29
2023-01-22 12:25:00,22729.489065,buy,long,9938.29
2023-01-22 13:15:00,22891.21,close,long,10099.85
2023-01-22 13:55:00,22909.238895,buy,long,10099.85
2023-01-22 15:05:00,23052.9,close,long,10243.37
2023-01-22 15:20:00,22747.80822,buy,long,10243.37
2023-01-22 17:10:00,22864.02,close,long,10359.47
2023-01-22 17:40:00,22907.8482,buy,long,10359.47
2023-01-22 17:45:00,22918.05,close,long,10369.66
2023-01-22 17:55:00,22933.80117,buy,long,10369.66
2023-01-22 18:05:00,22917.59,close,long,10353.46
2023-01-22 18:15:00,22925.947245,buy,long,10353.46
2023-01-22 18:45:00,22848.1,close,long,10275.69
2023-01-22 19:20:00,22826.067329999998,buy,long,10275.69
2023-01-22 19:25:00,22807.42,close,long,10257.07
2023-01-22 19:30:00,22826.637615,buy,long,10257.07
2023-01-22 19:55:00,22722.15,close,long,10152.68
2023-01-22 20:20:00,22615.191945,buy,long,10152.68
2023-01-22 20:25:00,22570.42,close,long,10107.96
2023-01-22 21:10:00,22429.319055,buy,long,10107.96
2023-01-22 22:25:00,22566.72,close,long,10245.22
2023-01-22 22:30:00,22553.961344999996,buy,long,10245.22
2023-01-22 22:55:00,22676.48,close,long,10367.62
2023-01-22 23:00:00,22728.37851,buy,long,10367.62
2023-01-22 23:05:00,22742.0,close,long,10381.22
2023-01-22 23:15:00,22700.72469,buy,long,10381.22
2023-01-22 23:35:00,22729.75,close,long,10410.22
2023-01-22 23:55:00,22719.23394,buy,long,10410.22
2023-01-23 04:40:00,22731.8,close,long,10422.77
2023-01-23 04:45:00,22762.355489999998,buy,long,10422.77
2023-01-23 05:05:00,22744.61,close,long,10405.04
2023-01-23 05:15:00,22747.598114999997,buy,long,10405.04
2023-01-23 07:55:00,22695.9,close,long,10353.4
2023-01-23 08:00:00,22716.782714999998,buy,long,10353.4
2023-01-23 09:35:00,22768.34,close,long,10404.9
2023-01-23 09:40:00,22774.521569999997,buy,long,10404.9
2023-01-23 10:00:00,22788.78,close,long,10419.15
2023-01-23 10:05:00,22778.573594999998,buy,long,10419.15
2023-01-23 10:10:00,22856.97,close,long,10497.47
2023-01-23 10:40:00,22913.541044999998,buy,long,10497.47
2023-01-23 10:45:00,22915.63,close,long,10499.55
2023-01-23 10:55:00,22921.404974999998,buy,long,10499.55
2023-01-23 13:50:00,22760.71,close,long,10339.02
2023-01-23 13:55:00,22809.809204999998,buy,long,10339.02
2023-01-23 14:00:00,22778.67,close,long,10307.91
2023-01-23 14:05:00,22786.44753,buy,long,10307.91
2023-01-23 14:10:00,22731.15,close,long,10252.67
2023-01-23 14:15:00,22771.269944999996,buy,long,10252.67
2023-01-23 16:05:00,22899.63,close,long,10380.9
2023-01-23 16:20:00,22891.970264999996,buy,long,10380.9
2023-01-23 17:55:00,23065.22,close,long,10553.98
2023-01-23 18:00:00,23039.764124999998,buy,long,10553.98
2023-01-23 18:10:00,23120.79,close,long,10634.92
2023-01-23 18:50:00,23071.50999,buy,long,10634.92
2023-01-23 19:15:00,22871.36,close,long,10434.97
2023-01-23 20:05:00,22828.978785,buy,long,10434.97
2023-01-23 20:50:00,22907.92,close,long,10513.83
2023-01-23 21:30:00,22988.628569999997,buy,long,10513.83
2023-01-23 21:40:00,23012.93,close,long,10538.11
2023-01-23 21:45:00,22980.394454999998,buy,long,10538.11
2023-01-23 23:15:00,22893.42,close,long,10451.22
2023-01-23 23:20:00,22913.731139999996,buy,long,10451.22
2023-01-24 00:30:00,22998.84,close,long,10536.25
2023-01-24 00:35:00,22993.05078,buy,long,10536.25
2023-01-24 01:05:00,23006.99,close,long,10550.17
2023-01-24 01:10:00,22992.19035,buy,long,10550.17
2023-01-24 01:50:00,23070.78,close,long,10628.68
2023-01-24 02:10:00,23106.757605,buy,long,10628.68
2023-01-24 02:15:00,23133.43,close,long,10655.33
2023-01-24 02:45:00,23061.514995,buy,long,10655.33
2023-01-24 03:20:00,23012.81,close,long,10606.67
2023-01-24 03:35:00,23066.7276,buy,long,10606.67
2023-01-24 04:20:00,23113.49,close,long,10653.39
2023-01-24 04:25:00,23114.921684999998,buy,long,10653.39
2023-01-24 04:30:00,23090.61,close,long,10629.1
2023-01-24 04:35:00,23088.208334999996,buy,long,10629.1
2023-01-24 06:15:00,23138.39,close,long,10679.23
2023-01-24 06:20:00,23142.485459999996,buy,long,10679.23
2023-01-24 07:45:00,23053.69,close,long,10590.53
2023-01-24 07:50:00,23064.186329999997,buy,long,10590.53
2023-01-24 08:10:00,23043.55,close,long,10569.91
2023-01-24 08:15:00,23077.693079999997,buy,long,10569.91
2023-01-24 09:00:00,22925.41,close,long,10417.78
2023-01-24 09:20:00,22952.45049,buy,long,10417.78
2023-01-24 09:25:00,22917.4,close,long,10382.76
2023-01-24 10:00:00,22910.10933,buy,long,10382.76
2023-01-24 10:50:00,22918.59,close,long,10391.24
2023-01-24 10:55:00,22913.961255,buy,long,10391.24
2023-01-24 12:25:00,22996.13,close,long,10473.32
2023-01-24 12:35:00,22982.415465,buy,long,10473.32
2023-01-24 13:35:00,22844.62,close,long,10335.67
2023-01-24 13:45:00,22876.31244,buy,long,10335.67
2023-01-24 17:00:00,22827.52,close,long,10286.92
2023-01-24 17:05:00,22862.745659999997,buy,long,10286.92
2023-01-24 18:10:00,22995.35,close,long,10419.39
2023-01-24 18:25:00,23006.33742,buy,long,10419.39
2023-01-24 18:35:00,23012.62,close,long,10425.67
2023-01-24 19:00:00,22982.795655,buy,long,10425.67
2023-01-24 19:10:00,22988.75,close,long,10431.62
2023-01-24 19:15:00,23002.55553,buy,long,10431.62
2023-01-24 20:40:00,22907.49,close,long,10336.65
2023-01-24 20:45:00,22945.22688,buy,long,10336.65
2023-01-24 22:15:00,22887.16,close,long,10278.64
2023-01-24 22:20:00,22891.590075,buy,long,10278.64
2023-01-24 22:25:00,22693.13,close,long,10080.38
2023-01-24 22:30:00,22798.55358,buy,long,10080.38
2023-01-24 23:15:00,22544.15,close,long,9826.23
2023-01-24 23:25:00,22632.87078,buy,long,9826.23
2023-01-25 01:45:00,22477.21,close,long,9670.72
2023-01-25 02:00:00,22528.358549999997,buy,long,9670.72
2023-01-25 02:35:00,22582.52,close,long,9724.83
2023-01-25 02:55:00,22561.164944999997,buy,long,9724.83
2023-01-25 03:15:00,22638.02,close,long,9801.61
2023-01-25 03:20:00,22630.759725,buy,long,9801.61
2023-01-25 03:55:00,22643.61,close,long,9814.45
2023-01-25 04:15:00,22642.625655,buy,long,9814.45
2023-01-25 06:50:00,22733.14,close,long,9904.87
2023-01-25 06:55:00,22725.116879999998,buy,long,9904.87
2023-01-25 07:10:00,22730.5,close,long,9910.25
2023-01-25 07:25:00,22735.58211,buy,long,9910.25
2023-01-25 08:20:00,22671.47,close,long,9846.2
2023-01-25 08:30:00,22706.257455,buy,long,9846.2
2023-01-25 09:00:00,22644.5,close,long,9784.5
2023-01-25 09:25:00,22668.998835,buy,long,9784.5
2023-01-25 10:40:00,22538.87,close,long,9654.51
2023-01-25 10:50:00,22630.019354999997,buy,long,9654.51
2023-01-25 12:10:00,22723.34,close,long,9747.73
2023-01-25 12:15:00,22714.93179,buy,long,9747.73
2023-01-25 13:00:00,22721.07,close,long,9753.86
2023-01-25 13:05:00,22726.457549999996,buy,long,9753.86
2023-01-25 13:45:00,22622.62,close,long,9650.13
2023-01-25 14:45:00,22562.865794999998,buy,long,9650.13
2023-01-25 14:50:00,22478.8,close,long,9566.15
2023-01-25 15:00:00,22470.139454999997,buy,long,9566.15
2023-01-25 16:20:00,22653.62,close,long,9749.45
2023-01-25 16:25:00,22656.662669999998,buy,long,9749.45
2023-01-25 17:25:00,22521.85,close,long,9614.77
2023-01-25 17:35:00,22557.262995,buy,long,9614.77
2023-01-25 18:35:00,22616.17,close,long,9673.62
2023-01-25 19:10:00,22722.845745,buy,long,9673.62
2023-01-25 20:00:00,22903.44,close,long,9854.03
2023-01-25 20:15:00,22848.058319999996,buy,long,9854.03
2023-01-25 20:40:00,22882.76,close,long,9888.7
2023-01-25 21:10:00,22943.896215,buy,long,9888.7
2023-01-25 21:30:00,23085.94,close,long,10030.6
2023-01-25 22:05:00,23447.147715,buy,long,10030.6
2023-01-25 23:05:00,23013.54,close,long,9597.42
2023-01-25 23:25:00,23107.26786,buy,long,9597.42
2023-01-26 01:35:00,23220.56,close,long,9710.6
2023-01-26 01:40:00,23228.528459999998,buy,long,9710.6
2023-01-26 06:20:00,23041.71,close,long,9523.97
2023-01-26 06:35:00,23054.191334999996,buy,long,9523.97
2023-01-26 10:10:00,22928.06,close,long,9397.97
2023-01-26 10:15:00,22967.53803,buy,long,9397.97
2023-01-26 11:55:00,22992.94,close,long,9423.34
2023-01-26 12:00:00,22986.96774,buy,long,9423.34
2023-01-26 12:15:00,22977.4,close,long,9413.79
2023-01-26 13:05:00,23097.502979999997,buy,long,9413.79
2023-01-26 14:30:00,23187.44,close,long,9503.63
2023-01-26 14:35:00,23182.565489999997,buy,long,9503.63
2023-01-26 20:15:00,23085.67,close,long,9406.83
2023-01-26 20:20:00,23089.07877,buy,long,9406.83
2023-01-26 20:25:00,23101.23,close,long,9418.97
2023-01-26 20:35:00,23121.27486,buy,long,9418.97
2023-01-26 23:15:00,22999.79,close,long,9297.61
2023-01-26 23:25:00,23010.749625,buy,long,9297.61
2023-01-26 23:30:00,22994.59,close,long,9281.47
2023-01-26 23:40:00,23029.458974999998,buy,long,9281.47
2023-01-27 01:15:00,22948.85,close,long,9200.94
2023-01-27 01:25:00,22904.736645,buy,long,9200.94
2023-01-27 01:35:00,22658.4,close,long,8954.85
2023-01-27 02:10:00,22747.357995000002,buy,long,8954.85
2023-01-27 03:00:00,22803.45,close,long,9010.88
2023-01-27 03:20:00,22828.54857,buy,long,9010.88
2023-01-27 05:40:00,22938.64,close,long,9120.86
2023-01-27 06:40:00,23019.483989999997,buy,long,9120.86
2023-01-27 09:00:00,22964.75,close,long,9066.19
2023-01-27 09:10:00,22988.288399999998,buy,long,9066.19
2023-01-27 15:10:00,23088.92,close,long,9166.72
2023-01-27 15:15:00,23071.46997,buy,long,9166.72
2023-01-27 15:25:00,23083.57,close,long,9178.8
2023-01-27 15:30:00,23044.426454999997,buy,long,9178.8
2023-01-27 15:35:00,23083.12,close,long,9217.46
2023-01-27 15:45:00,23021.504999999997,buy,long,9217.46
2023-01-27 17:05:00,23107.12,close,long,9302.99
2023-01-27 17:25:00,23139.754094999997,buy,long,9302.99
2023-01-27 19:50:00,23273.16,close,long,9436.26
2023-01-27 19:55:00,23264.68653,buy,long,9436.26
2023-01-27 20:00:00,23336.04,close,long,9507.54
2023-01-27 20:10:00,23281.21479,buy,long,9507.54
2023-01-27 21:15:00,23141.33,close,long,9367.8
2023-01-27 21:20:00,23151.85014,buy,long,9367.8
2023-01-27 21:25:00,23153.58,close,long,9369.53
2023-01-27 21:30:00,23200.884645,buy,long,9369.53
2023-01-27 21:50:00,23079.47,close,long,9248.23
2023-01-27 21:55:00,23092.420439999998,buy,long,9248.23
2023-01-27 22:40:00,23010.12,close,long,9166.01
2023-01-27 22:55:00,23019.72411,buy,long,9166.01
2023-01-28 00:00:00,23092.59,close,long,9238.81
2023-01-28 00:05:00,23061.10479,buy,long,9238.81
2023-01-28 01:00:00,23162.92,close,long,9340.52
2023-01-28 01:05:00,23148.438434999996,buy,long,9340.52
2023-01-28 01:50:00,23103.19,close,long,9295.32
2023-01-28 02:00:00,23110.7496,buy,long,9295.32
2023-01-28 02:10:00,23084.3,close,long,9268.89
2023-01-28 02:15:00,23105.717084999997,buy,long,9268.89
2023-01-28 05:00:00,23078.31,close,long,9241.52
2023-01-28 05:05:00,23113.961205,buy,long,9241.52
2023-01-28 05:20:00,23054.93,close,long,9182.54
2023-01-28 05:25:00,23074.551509999998,buy,long,9182.54
2023-01-28 06:15:00,23037.63,close,long,9145.66
2023-01-28 06:25:00,23031.73011,buy,long,9145.66
2023-01-28 07:10:00,23008.74,close,long,9122.69
2023-01-28 07:20:00,23013.370935,buy,long,9122.69
2023-01-28 07:25:00,22962.7,close,long,9072.07
2023-01-28 07:30:00,22989.919214999998,buy,long,9072.07
2023-01-28 14:25:00,22976.21,close,long,9058.38
2023-01-28 14:40:00,22981.765139999996,buy,long,9058.38
2023-01-28 15:10:00,23034.25,close,long,9110.81
2023-01-28 15:20:00,23031.800145,buy,long,9110.81
2023-01-28 17:30:00,22977.47,close,long,9056.53
2023-01-28 17:35:00,23008.778639999997,buy,long,9056.53
2023-01-28 19:45:00,23042.28,close,long,9090.0
2023-01-28 20:05:00,23041.625055,buy,long,9090.0
2023-01-28 20:30:00,22987.63,close,long,9036.06
2023-01-28 20:45:00,23011.960229999997,buy,long,9036.06
2023-01-28 20:50:00,22986.41,close,long,9010.53
2023-01-28 21:05:00,23001.71511,buy,long,9010.53
2023-01-29 00:05:00,23027.29,close,long,9036.08
2023-01-29 00:10:00,23002.955729999998,buy,long,9036.08
2023-01-29 00:35:00,23109.36,close,long,9142.38
2023-01-29 01:50:00,23263.90614,buy,long,9142.38
2023-01-29 02:25:00,23144.36,close,long,9022.95
2023-01-29 02:30:00,23153.53098,buy,long,9022.95
2023-01-29 02:35:00,23154.62,close,long,9024.04
2023-01-29 03:00:00,23156.582505,buy,long,9024.04
2023-01-29 04:00:00,23195.55,close,long,9062.97
2023-01-29 04:05:00,23201.324865,buy,long,9062.97
2023-01-29 04:20:00,23169.62,close,long,9031.3
2023-01-29 04:25:00,23170.929674999996,buy,long,9031.3
2023-01-29 04:45:00,23230.03,close,long,9090.34
2023-01-29 05:00:00,23228.16828,buy,long,9090.34
2023-01-29 05:35:00,23234.54,close,long,9096.7
2023-01-29 05:40:00,23244.236309999997,buy,long,9096.7
2023-01-29 07:30:00,23179.35,close,long,9031.88
2023-01-29 07:35:00,23204.906655,buy,long,9031.88
2023-01-29 09:30:00,23296.1,close,long,9122.99
2023-01-29 09:50:00,23300.20428,buy,long,9122.99
2023-01-29 09:55:00,23296.8,close,long,9119.58
2023-01-29 10:30:00,23395.71201,buy,long,9119.58
2023-01-29 13:05:00,23587.37,close,long,9311.05
2023-01-29 13:10:00,23570.29926,buy,long,9311.05
2023-01-29 13:15:00,23596.6,close,long,9337.33
2023-01-29 13:35:00,23573.46084,buy,long,9337.33
2023-01-29 13:40:00,23565.43,close,long,9329.3
2023-01-29 13:50:00,23553.83103,buy,long,9329.3
2023-01-29 14:25:00,23483.02,close,long,9258.56
2023-01-29 14:30:00,23497.282769999998,buy,long,9258.56
2023-01-29 14:35:00,23482.75,close,long,9244.04
2023-01-29 14:40:00,23524.866555,buy,long,9244.04
2023-01-29 18:45:00,23706.94,close,long,9425.94
2023-01-29 18:50:00,23701.154655,buy,long,9425.94
2023-01-29 19:00:00,23687.44,close,long,9412.23
2023-01-29 20:00:00,23790.0891,buy,long,9412.23
2023-01-29 20:50:00,23687.23,close,long,9309.48
2023-01-29 21:00:00,23686.837499999998,buy,long,9309.48
2023-01-29 22:10:00,23799.84,close,long,9422.37
2023-01-29 22:15:00,23812.700399999998,buy,long,9422.37
2023-01-29 22:50:00,23722.66,close,long,9332.42
2023-01-29 22:55:00,23777.812964999997,buy,long,9332.42
2023-01-30 00:20:00,23693.5,close,long,9248.19
2023-01-30 00:25:00,23720.364254999997,buy,long,9248.19
2023-01-30 01:15:00,23663.31,close,long,9191.19
2023-01-30 01:25:00,23696.92254,buy,long,9191.19
2023-01-30 02:00:00,23638.99,close,long,9133.32
2023-01-30 02:15:00,23631.759975,buy,long,9133.32
2023-01-30 03:45:00,23679.49,close,long,9181.0
2023-01-30 04:45:00,23719.363755,buy,long,9181.0
2023-01-30 05:25:00,23687.55,close,long,9149.22
2023-01-30 05:35:00,23705.326739999997,buy,long,9149.22
2023-01-30 07:10:00,23667.73,close,long,9111.66
2023-01-30 07:30:00,23662.705439999998,buy,long,9111.66
2023-01-30 08:25:00,23550.92,close,long,8999.98
2023-01-30 08:30:00,23576.192205,buy,long,8999.98
2023-01-30 09:00:00,23406.81,close,long,8830.77
2023-01-30 10:10:00,23267.14776,buy,long,8830.77
2023-01-30 11:35:00,23151.51,close,long,8715.25
2023-01-30 11:40:00,23188.48845,buy,long,8715.25
2023-01-30 11:50:00,23054.06,close,long,8580.96
2023-01-30 11:55:00,23089.008735,buy,long,8580.96
2023-01-30 12:35:00,23006.65,close,long,8498.68
2023-01-30 12:40:00,23024.796645,buy,long,8498.68
2023-01-30 14:45:00,23259.24,close,long,8732.89
2023-01-30 14:50:00,23243.746065,buy,long,8732.89
