combination,num_trades,total_pnl,avg_pnl,winrate,hits,misses,error
"{'rsi': 0.9, 'cci': 0.2, 'mfi': 0.1}",16304,-35944.83000000027,-2.204663272816503,0.4336359175662414,7070,9234,
"{'rsi': 0.9, 'cci': 0.2, 'mfi': 0.9}",2307,-7143.009999999957,-3.096233203294303,0.3948851322063286,911,1396,
"{'rsi': 0.9, 'cci': 0.3, 'mfi': 0.7}",16612,-39334.78999999998,-2.367853960992053,0.43306043823741874,7194,9418,
"{'rsi': 0.9, 'cci': 0.4, 'mfi': 0.5}",49812,-56097.749999999636,-1.126189472416278,0.4585039749457962,22839,26973,
"{'rsi': 1, 'cci': 0.1, 'mfi': 0.7}",98,-88.54999999999563,-0.9035714285713841,0.30612244897959184,30,68,
"{'rsi': 1, 'cci': 0.2, 'mfi': 0.5}",4037,-12959.12999999993,-3.2100891751300296,0.40698538518702004,1643,2394,
"{'rsi': 1, 'cci': 0.3, 'mfi': 0.3}",27569,-50403.080000000125,-1.8282520221988512,0.44394065798541843,12239,15330,
"{'rsi': 1, 'cci': 0.4, 'mfi': 0.9}",24737,-49354.86000000034,-1.995183732869804,0.4393418765412136,10868,13869,
"{'rsi': 0.4, 'cci': 0.1, 'roc': 0.7}",30566,-51860.07999999994,-1.6966590329123845,0.44477524046325984,13595,16971,
"{'rsi': 0.5, 'cci': 0.1, 'roc': 0.3}",15255,-33312.82000000009,-2.183731235660445,0.4333005571943625,6610,8645,
"{'rsi': 0.6, 'cci': 0.1, 'roc': 0.7}",8139,-26474.690000000075,-3.252818528074711,0.417373141663595,3397,4742,
"{'rsi': 0.7, 'cci': 0.1, 'roc': 0.3}",4236,-14640.589999999924,-3.4562299338998876,0.40439093484419264,1713,2523,
"{'rsi': 0.7, 'cci': 0.2, 'roc': 0.1}",43456,-57382.60999999955,-1.32047611377024,0.45593243740795286,19813,23643,
"{'rsi': 0.7, 'cci': 0.2, 'roc': 0.9}",44249,-60312.1399999996,-1.363017017333716,0.455558317702095,20158,24091,
"{'rsi': 0.8, 'cci': 0.1, 'roc': 0.7}",2451,-10578.210000000041,-4.315875152998792,0.3994288045695634,979,1472,
"{'rsi': 0.8, 'cci': 0.2, 'roc': 0.5}",31416,-52758.54999999996,-1.679352877514641,0.44655589508530685,14029,17387,
"{'rsi': 0.9, 'cci': 0.1, 'roc': 0.3}",1382,-3810.580000000056,-2.757293777134628,0.3994211287988423,552,830,
"{'rsi': 0.9, 'cci': 0.2, 'roc': 0.1}",22123,-50874.35000000035,-2.299613524386401,0.4362880260362519,9652,12471,
"{'rsi': 0.9, 'cci': 0.2, 'roc': 0.9}",22641,-52223.600000000326,-2.3065942317035613,0.43717150302548474,9898,12743,
"{'rsi': 1, 'cci': 0.1, 'roc': 0.7}",839,-4336.480000000058,-5.168629320619854,0.38855780691299163,326,513,
"{'rsi': 1, 'cci': 0.2, 'roc': 0.5}",16045,-33806.7000000002,-2.1069928326581615,0.43583670925521967,6993,9052,
"{'rsi': 1, 'cci': 0.3, 'roc': 0.3}",49357,-58052.379999999765,-1.176173187187223,0.4575845371477197,22585,26772,
"{'macd': 0.1, 'bollinger': 0.1, 'roc': 0.3}",483,-4605.909999999993,-9.53604554865423,0.4078674948240166,197,286,
"{'macd': 0.1, 'bollinger': 0.2, 'roc': 0.9}",10303,-20406.420000000035,-1.9806289430263064,0.4340483354362807,4472,5831,
"{'macd': 0.1, 'bollinger': 0.3, 'roc': 0.7}",5324,-15575.510000000122,-2.925527798647656,0.4357625845229151,2320,3004,
"{'macd': 0.1, 'bollinger': 0.4, 'roc': 0.5}",2009,-5827.99999999995,-2.900945744151294,0.43653558984569435,877,1132,
"{'macd': 0.1, 'bollinger': 0.5, 'roc': 0.3}",435,-2397.0699999999943,-5.510505747126423,0.41839080459770117,182,253,
"{'macd': 0.1, 'bollinger': 0.6, 'roc': 0.9}",9721,-14115.520000000044,-1.4520646024071644,0.44131262215821415,4290,5431,
"{'macd': 0.1, 'bollinger': 0.7, 'roc': 0.7}",5112,-11476.520000000068,-2.2450156494522826,0.4422926447574335,2261,2851,
"{'macd': 0.1, 'bollinger': 0.8, 'roc': 0.5}",1954,-5762.669999999962,-2.949165813715436,0.44114636642784033,862,1092,
"{'macd': 0.1, 'bollinger': 0.9, 'roc': 0.3}",423,-1646.4399999999928,-3.8922931442080206,0.4302600472813239,182,241,
"{'macd': 0.1, 'bollinger': 1, 'roc': 0.9}",9564,-11736.780000000068,-1.2271831869510736,0.4430154746967796,4237,5327,
"{'macd': 0.2, 'bollinger': 0.1, 'roc': 0.7}",5684,-21209.080000000093,-3.7313652357494886,0.43103448275862066,2450,3234,
"{'macd': 0.2, 'bollinger': 0.2, 'roc': 0.5}",2101,-9253.019999999939,-4.404102808186549,0.4278914802475012,899,1202,
"{'macd': 0.2, 'bollinger': 0.3, 'roc': 0.3}",441,-2899.9599999999946,-6.575873015873004,0.41950113378684806,185,256,
"{'macd': 0.2, 'bollinger': 0.4, 'roc': 0.9}",9875,-17940.410000000084,-1.8167503797468438,0.4380759493670886,4326,5549,
"{'macd': 0.2, 'bollinger': 0.5, 'roc': 0.7}",5172,-13119.84000000008,-2.53670533642693,0.441415313225058,2283,2889,
"{'macd': 0.2, 'bollinger': 0.6, 'roc': 0.5}",1972,-6383.389999999958,-3.237013184584157,0.43914807302231235,866,1106,
"{'macd': 0.2, 'bollinger': 0.7, 'roc': 0.3}",424,-1538.6899999999937,-3.6289858490565887,0.43160377358490565,183,241,
"{'macd': 0.2, 'bollinger': 0.8, 'roc': 0.9}",9602,-12981.130000000061,-1.3519193917933827,0.44261612164132474,4250,5352,
"{'macd': 0.2, 'bollinger': 0.9, 'roc': 0.7}",5067,-10987.90000000008,-2.16852180777582,0.44404973357015987,2250,2817,
"{'macd': 0.2, 'bollinger': 1, 'roc': 0.5}",1945,-5075.65999999996,-2.6095938303341697,0.442159383033419,860,1085,
"{'macd': 0.3, 'bollinger': 0.1, 'roc': 0.3}",482,-4618.919999999993,-9.58282157676347,0.4066390041493776,196,286,
"{'macd': 0.3, 'bollinger': 0.2, 'roc': 0.9}",10255,-19768.56000000003,-1.9276996587030746,0.4341296928327645,4452,5803,
"{'macd': 0.3, 'bollinger': 0.3, 'roc': 0.7}",5301,-15520.470000000125,-2.9278381437464867,0.4355781927938125,2309,2992,
"{'macd': 0.3, 'bollinger': 0.4, 'roc': 0.5}",2004,-5939.169999999949,-2.963657684630713,0.4356287425149701,873,1131,
"{'macd': 0.3, 'bollinger': 0.5, 'roc': 0.3}",434,-2410.0799999999945,-5.553179723502291,0.41705069124423966,181,253,
"{'macd': 0.3, 'bollinger': 0.6, 'roc': 0.9}",9672,-13403.370000000043,-1.3857909429280442,0.44148056244830436,4270,5402,
"{'macd': 0.3, 'bollinger': 0.7, 'roc': 0.7}",5090,-11381.180000000073,-2.235988212180761,0.44223968565815325,2251,2839,
"{'macd': 0.3, 'bollinger': 0.8, 'roc': 0.5}",1949,-5873.839999999961,-3.013771164699826,0.4402257567983581,858,1091,
"{'macd': 0.3, 'bollinger': 0.9, 'roc': 0.3}",422,-1659.449999999993,-3.9323459715639646,0.42890995260663506,181,241,
"{'macd': 0.3, 'bollinger': 1, 'roc': 0.9}",9515,-11024.630000000067,-1.15865790856543,0.44319495533368364,4217,5298,
"{'macd': 0.4, 'bollinger': 0.1, 'roc': 0.7}",5673,-21283.790000000095,-3.751769786708989,0.43063634761149305,2443,3230,
"{'macd': 0.4, 'bollinger': 0.2, 'roc': 0.5}",2098,-9136.899999999938,-4.355052430886529,0.42802669208770255,898,1200,
"{'macd': 0.4, 'bollinger': 0.3, 'roc': 0.3}",441,-2899.9599999999946,-6.575873015873004,0.41950113378684806,185,256,
"{'macd': 0.4, 'bollinger': 0.4, 'roc': 0.9}",9849,-17462.85000000008,-1.7730581784952868,0.43831861102650016,4317,5532,
"{'macd': 0.4, 'bollinger': 0.5, 'roc': 0.7}",5161,-13194.550000000083,-2.5565878705677356,0.44099980623910096,2276,2885,
"{'macd': 0.4, 'bollinger': 0.6, 'roc': 0.5}",1969,-6267.269999999957,-3.1829710512950515,0.4393092940578974,865,1104,
"{'macd': 0.4, 'bollinger': 0.7, 'roc': 0.3}",424,-1538.6899999999937,-3.6289858490565887,0.43160377358490565,183,241,
"{'macd': 0.4, 'bollinger': 0.8, 'roc': 0.9}",9575,-12429.280000000057,-1.2980971279373428,0.4429242819843342,4241,5334,
"{'macd': 0.4, 'bollinger': 0.9, 'roc': 0.7}",5056,-11055.20000000008,-2.186550632911408,0.44363132911392406,2243,2813,
"{'macd': 0.4, 'bollinger': 1, 'roc': 0.5}",1942,-4959.539999999959,-2.5538311019567246,0.4423274974253347,859,1083,
"{'macd': 0.5, 'bollinger': 0.1, 'roc': 0.3}",482,-4618.919999999993,-9.58282157676347,0.4066390041493776,196,286,
"{'macd': 0.5, 'bollinger': 0.2, 'roc': 0.9}",10235,-19670.890000000032,-1.9219237909135352,0.4340986809965804,4443,5792,
"{'macd': 0.5, 'bollinger': 0.3, 'roc': 0.7}",5295,-15817.680000000124,-2.9872861189801934,0.4351274787535411,2304,2991,
"{'macd': 0.5, 'bollinger': 0.4, 'roc': 0.5}",2002,-5863.839999999947,-2.9289910089909825,0.4355644355644356,872,1130,
"{'macd': 0.5, 'bollinger': 0.5, 'roc': 0.3}",434,-2410.0799999999945,-5.553179723502291,0.41705069124423966,181,253,
"{'macd': 0.5, 'bollinger': 0.6, 'roc': 0.9}",9652,-13305.700000000044,-1.3785433070866189,0.44146290924160797,4261,5391,
"{'macd': 0.5, 'bollinger': 0.7, 'roc': 0.7}",5084,-11678.39000000007,-2.2970869394177953,0.44177812745869394,2246,2838,
"{'macd': 0.5, 'bollinger': 0.8, 'roc': 0.5}",1947,-5798.509999999959,-2.978176682074966,0.4401643554185927,857,1090,
"{'macd': 0.5, 'bollinger': 0.9, 'roc': 0.3}",422,-1659.449999999993,-3.9323459715639646,0.42890995260663506,181,241,
"{'macd': 0.5, 'bollinger': 1, 'roc': 0.9}",9495,-10926.960000000068,-1.1508120063191225,0.4431806213796735,4208,5287,
"{'macd': 0.6, 'bollinger': 0.1, 'roc': 0.7}",5668,-21398.540000000095,-3.775324629498958,0.4303105151729005,2439,3229,
"{'macd': 0.6, 'bollinger': 0.2, 'roc': 0.5}",2096,-9162.369999999937,-4.371359732824398,0.4279580152671756,897,1199,
"{'macd': 0.6, 'bollinger': 0.3, 'roc': 0.3}",441,-2899.9599999999946,-6.575873015873004,0.41950113378684806,185,256,
"{'macd': 0.6, 'bollinger': 0.4, 'roc': 0.9}",9833,-17480.120000000083,-1.7776995830367215,0.4381165463236042,4308,5525,
"{'macd': 0.6, 'bollinger': 0.5, 'roc': 0.7}",5156,-13309.300000000083,-2.581322730799085,0.44065166795965865,2272,2884,
"{'macd': 0.6, 'bollinger': 0.6, 'roc': 0.5}",1967,-6292.739999999955,-3.199156075241462,0.43924758515505846,864,1103,
"{'macd': 0.6, 'bollinger': 0.7, 'roc': 0.3}",424,-1538.6899999999937,-3.6289858490565887,0.43160377358490565,183,241,
"{'macd': 0.6, 'bollinger': 0.8, 'roc': 0.9}",9559,-12446.550000000061,-1.3020765770478147,0.442724134323674,4232,5327,
"{'macd': 0.6, 'bollinger': 0.9, 'roc': 0.7}",5051,-11169.950000000083,-2.2114333795288226,0.44327855870124727,2239,2812,
"{'macd': 0.6, 'bollinger': 1, 'roc': 0.5}",1940,-4985.009999999958,-2.5695927835051333,0.4422680412371134,858,1082,
"{'macd': 0.7, 'bollinger': 0.1, 'roc': 0.3}",482,-4618.919999999993,-9.58282157676347,0.4066390041493776,196,286,
"{'macd': 0.7, 'bollinger': 0.2, 'roc': 0.9}",10227,-19855.29000000003,-1.9414579055441508,0.43394934976043803,4438,5789,
"{'macd': 0.7, 'bollinger': 0.3, 'roc': 0.7}",5292,-15701.560000000123,-2.9670370370370605,0.4351851851851852,2303,2989,
"{'macd': 0.7, 'bollinger': 0.4, 'roc': 0.5}",2000,-5902.489999999945,-2.9512449999999726,0.4355,871,1129,
"{'macd': 0.7, 'bollinger': 0.5, 'roc': 0.3}",434,-2410.0799999999945,-5.553179723502291,0.41705069124423966,181,253,
"{'macd': 0.7, 'bollinger': 0.6, 'roc': 0.9}",9644,-13490.100000000042,-1.3988075487349692,0.4413106594773953,4256,5388,
"{'macd': 0.7, 'bollinger': 0.7, 'roc': 0.7}",5081,-11562.27000000007,-2.275589450895507,0.4418421570556977,2245,2836,
"{'macd': 0.7, 'bollinger': 0.8, 'roc': 0.5}",1945,-5837.159999999958,-3.0011105398457367,0.44010282776349613,856,1089,
"{'macd': 0.7, 'bollinger': 0.9, 'roc': 0.3}",422,-1659.449999999993,-3.9323459715639646,0.42890995260663506,181,241,
"{'macd': 0.7, 'bollinger': 1, 'roc': 0.9}",9488,-11071.060000000067,-1.1668486509274945,0.4430860033726813,4204,5284,
"{'macd': 0.8, 'bollinger': 0.1, 'roc': 0.7}",5667,-21322.590000000095,-3.762588671254649,0.4303864478560085,2439,3228,
"{'macd': 0.8, 'bollinger': 0.2, 'roc': 0.5}",2095,-9176.169999999936,-4.380033412887798,0.4276849642004773,896,1199,
"{'macd': 0.8, 'bollinger': 0.3, 'roc': 0.3}",441,-2899.9599999999946,-6.575873015873004,0.41950113378684806,185,256,
"{'macd': 0.8, 'bollinger': 0.4, 'roc': 0.9}",9831,-17632.67000000008,-1.7935784762486093,0.43800223781914355,4306,5525,
"{'macd': 0.8, 'bollinger': 0.5, 'roc': 0.7}",5155,-13233.350000000082,-2.567090203685758,0.44073714839961203,2272,2883,
"{'macd': 0.8, 'bollinger': 0.6, 'roc': 0.5}",1966,-6306.5399999999545,-3.2078026449643717,0.4389623601220753,863,1103,
"{'macd': 0.8, 'bollinger': 0.7, 'roc': 0.3}",424,-1538.6899999999937,-3.6289858490565887,0.43160377358490565,183,241,
"{'macd': 0.8, 'bollinger': 0.8, 'roc': 0.9}",9557,-12599.100000000057,-1.3183111855184741,0.44260751281782984,4230,5327,
"{'macd': 0.8, 'bollinger': 0.9, 'roc': 0.7}",5050,-11094.000000000082,-2.196831683168333,0.44336633663366337,2239,2811,
"{'macd': 0.8, 'bollinger': 1, 'roc': 0.5}",1939,-4998.809999999958,-2.5780350696234953,0.4419804022692109,857,1082,
"{'macd': 0.9, 'bollinger': 0.1, 'roc': 0.3}",482,-4618.919999999993,-9.58282157676347,0.4066390041493776,196,286,
"{'macd': 0.9, 'bollinger': 0.2, 'roc': 0.9}",10224,-19988.12000000003,-1.9550195618153396,0.43378325508607196,4435,5789,
"{'macd': 0.9, 'bollinger': 0.3, 'roc': 0.7}",5291,-15702.180000000122,-2.9677149877150106,0.4350784350784351,2302,2989,
"{'macd': 0.9, 'bollinger': 0.4, 'roc': 0.5}",2000,-5902.489999999945,-2.9512449999999726,0.4355,871,1129,
"{'macd': 0.9, 'bollinger': 0.5, 'roc': 0.3}",434,-2410.0799999999945,-5.553179723502291,0.41705069124423966,181,253,
"{'macd': 0.9, 'bollinger': 0.6, 'roc': 0.9}",9641,-13622.930000000042,-1.4130204335649872,0.44113681153407325,4253,5388,
"{'macd': 0.9, 'bollinger': 0.7, 'roc': 0.7}",5080,-11562.890000000069,-2.276159448818911,0.44173228346456694,2244,2836,
"{'macd': 0.9, 'bollinger': 0.8, 'roc': 0.5}",1945,-5837.159999999958,-3.0011105398457367,0.44010282776349613,856,1089,
"{'macd': 0.9, 'bollinger': 0.9, 'roc': 0.3}",422,-1659.449999999993,-3.9323459715639646,0.42890995260663506,181,241,
"{'macd': 0.9, 'bollinger': 1, 'roc': 0.9}",9485,-11203.890000000067,-1.1812219293621578,0.4429098576700053,4201,5284,
"{'macd': 1, 'bollinger': 0.1, 'roc': 0.7}",5665,-21348.060000000092,-3.7684130626655064,0.43036187113857016,2438,3227,
"{'macd': 1, 'bollinger': 0.2, 'roc': 0.5}",2095,-9176.169999999936,-4.380033412887798,0.4276849642004773,896,1199,
"{'macd': 1, 'bollinger': 0.3, 'roc': 0.3}",441,-2899.9599999999946,-6.575873015873004,0.41950113378684806,185,256,
"{'macd': 1, 'bollinger': 0.4, 'roc': 0.9}",9828,-17668.45000000008,-1.7977665852665934,0.4379324379324379,4304,5524,
"{'macd': 1, 'bollinger': 0.5, 'roc': 0.7}",5153,-13258.820000000082,-2.5730293033184712,0.44071414709877743,2271,2882,
"{'macd': 1, 'bollinger': 0.6, 'roc': 0.5}",1966,-6306.5399999999545,-3.2078026449643717,0.4389623601220753,863,1103,
"{'macd': 1, 'bollinger': 0.7, 'roc': 0.3}",424,-1538.6899999999937,-3.6289858490565887,0.43160377358490565,183,241,
"{'macd': 1, 'bollinger': 0.8, 'roc': 0.9}",9554,-12634.880000000057,-1.322470169562493,0.4425371572116391,4228,5326,
"{'macd': 1, 'bollinger': 0.9, 'roc': 0.7}",5048,-11119.47000000008,-2.202747622820935,0.44334389857369255,2238,2810,
"{'macd': 1, 'bollinger': 1, 'roc': 0.5}",1939,-4998.809999999958,-2.5780350696234953,0.4419804022692109,857,1082,
"{'macd': 0.1, 'stoch': 0.1, 'roc': 0.3}",424,-5315.57999999998,-12.53674528301882,0.4033018867924528,171,253,
"{'macd': 0.1, 'stoch': 0.2, 'roc': 0.9}",7924,-14730.400000000174,-1.8589601211509559,0.44156991418475516,3499,4425,
"{'macd': 0.1, 'stoch': 0.3, 'roc': 0.7}",3659,-9991.310000000052,-2.7306121891227253,0.45121617928395735,1651,2008,
"{'macd': 0.1, 'stoch': 0.4, 'roc': 0.5}",1291,-5088.63000000001,-3.9416189000774673,0.44384198295894656,573,718,
"{'macd': 0.1, 'stoch': 0.5, 'roc': 0.3}",265,-2569.1599999999858,-9.69494339622636,0.4075471698113208,108,157,
"{'macd': 0.1, 'stoch': 0.6, 'roc': 0.9}",5911,-1767.6200000000917,-0.2990390796819644,0.4621891388935882,2732,3179,
"{'macd': 0.1, 'stoch': 0.7, 'roc': 0.7}",2996,-4914.230000000044,-1.6402636849132324,0.4712950600801068,1412,1584,
"{'macd': 0.1, 'stoch': 0.8, 'roc': 0.5}",1138,-3850.56000000002,-3.3836203866432513,0.45782073813708263,521,617,
"{'macd': 0.1, 'stoch': 0.9, 'roc': 0.3}",236,-2004.1199999999862,-8.492033898305026,0.4322033898305085,102,134,
"{'macd': 0.1, 'stoch': 1, 'roc': 0.9}",5414,1234.7099999998723,0.22805873660876844,0.47303287772441815,2561,2853,
"{'macd': 0.2, 'stoch': 0.1, 'roc': 0.7}",4815,-18411.99000000004,-3.8238816199377035,0.4342679127725857,2091,2724,
"{'macd': 0.2, 'stoch': 0.2, 'roc': 0.5}",1569,-8713.759999999998,-5.553702995538559,0.43339706819630336,680,889,
"{'macd': 0.2, 'stoch': 0.3, 'roc': 0.3}",309,-3467.889999999993,-11.222944983818747,0.40129449838187703,124,185,
"{'macd': 0.2, 'stoch': 0.4, 'roc': 0.9}",6501,-7646.990000000098,-1.176279033994785,0.45423780956775883,2953,3548,
"{'macd': 0.2, 'stoch': 0.5, 'roc': 0.7}",3204,-7075.930000000055,-2.2084675405742993,0.4675405742821473,1498,1706,
"{'macd': 0.2, 'stoch': 0.6, 'roc': 0.5}",1197,-5558.769999999999,-4.64391812865497,0.4469507101086048,535,662,
"{'macd': 0.2, 'stoch': 0.7, 'roc': 0.3}",241,-1564.5899999999865,-6.492074688796625,0.43568464730290457,105,136,
"{'macd': 0.2, 'stoch': 0.8, 'roc': 0.9}",5579,-211.85000000012178,-0.037972754974031506,0.4710521598852841,2628,2951,
"{'macd': 0.2, 'stoch': 0.9, 'roc': 0.7}",2881,-4638.450000000039,-1.6100138840680454,0.4765706351961125,1373,1508,
"{'macd': 0.2, 'stoch': 1, 'roc': 0.5}",1102,-2553.190000000006,-2.3168693284936532,0.4618874773139746,509,593,
"{'macd': 0.3, 'stoch': 0.1, 'roc': 0.3}",423,-5328.58999999998,-12.59713947990539,0.40189125295508277,170,253,
"{'macd': 0.3, 'stoch': 0.2, 'roc': 0.9}",7876,-14149.210000000172,-1.7964969527679244,0.44159471813103096,3478,4398,
"{'macd': 0.3, 'stoch': 0.3, 'roc': 0.7}",3637,-9850.050000000056,-2.7082897992851405,0.45147099257629913,1642,1995,
"{'macd': 0.3, 'stoch': 0.4, 'roc': 0.5}",1286,-5244.340000000009,-4.0780248833592605,0.44245723172628304,569,717,
"{'macd': 0.3, 'stoch': 0.5, 'roc': 0.3}",264,-2582.169999999986,-9.780946969696917,0.4053030303030303,107,157,
"{'macd': 0.3, 'stoch': 0.6, 'roc': 0.9}",5864,-1186.1300000000915,-0.20227319236017932,0.46248294679399726,2712,3152,
"{'macd': 0.3, 'stoch': 0.7, 'roc': 0.7}",2973,-4797.820000000047,-1.6137975109317346,0.4719138916918937,1403,1570,
"{'macd': 0.3, 'stoch': 0.8, 'roc': 0.5}",1133,-3961.7300000000187,-3.496672550750237,0.4563106796116505,517,616,
"{'macd': 0.3, 'stoch': 0.9, 'roc': 0.3}",235,-2017.1299999999865,-8.583531914893559,0.4297872340425532,101,134,
"{'macd': 0.3, 'stoch': 1, 'roc': 0.9}",5368,1833.5299999998724,0.3415666915051923,0.47354694485842025,2542,2826,
"{'macd': 0.4, 'stoch': 0.1, 'roc': 0.7}",4805,-18438.420000000046,-3.8373402705515183,0.4339229968782518,2085,2720,
"{'macd': 0.4, 'stoch': 0.2, 'roc': 0.5}",1566,-8642.179999999997,-5.518633461047252,0.4335887611749681,679,887,
"{'macd': 0.4, 'stoch': 0.3, 'roc': 0.3}",309,-3467.889999999993,-11.222944983818747,0.40129449838187703,124,185,
"{'macd': 0.4, 'stoch': 0.4, 'roc': 0.9}",6477,-7155.590000000095,-1.1047691832638713,0.4545314188667593,2944,3533,
"{'macd': 0.4, 'stoch': 0.5, 'roc': 0.7}",3195,-7158.860000000057,-2.2406447574335076,0.4669796557120501,1492,1703,
"{'macd': 0.4, 'stoch': 0.6, 'roc': 0.5}",1194,-5442.649999999998,-4.558333333333332,0.4472361809045226,534,660,
"{'macd': 0.4, 'stoch': 0.7, 'roc': 0.3}",241,-1564.5899999999865,-6.492074688796625,0.43568464730290457,105,136,
"{'macd': 0.4, 'stoch': 0.8, 'roc': 0.9}",5554,296.78999999988264,0.053437162405452404,0.47155203456967953,2619,2935,
"{'macd': 0.4, 'stoch': 0.9, 'roc': 0.7}",2872,-4721.380000000041,-1.6439345403899865,0.47597493036211697,1367,1505,
"{'macd': 0.4, 'stoch': 1, 'roc': 0.5}",1099,-2437.070000000005,-2.217534121929031,0.462238398544131,508,591,
"{'macd': 0.5, 'stoch': 0.1, 'roc': 0.3}",423,-5328.58999999998,-12.59713947990539,0.40189125295508277,170,253,
"{'macd': 0.5, 'stoch': 0.2, 'roc': 0.9}",7855,-14047.460000000176,-1.7883462762571833,0.441502227880331,3468,4387,
"{'macd': 0.5, 'stoch': 0.3, 'roc': 0.7}",3632,-10203.760000000053,-2.809405286343627,0.450715859030837,1637,1995,
"{'macd': 0.5, 'stoch': 0.4, 'roc': 0.5}",1284,-5169.0100000000075,-4.025708722741439,0.4423676012461059,568,716,
"{'macd': 0.5, 'stoch': 0.5, 'roc': 0.3}",264,-2582.169999999986,-9.780946969696917,0.4053030303030303,107,157,
"{'macd': 0.5, 'stoch': 0.6, 'roc': 0.9}",5845,-1055.7100000000933,-0.180617621899075,0.46261762189905903,2704,3141,
"{'macd': 0.5, 'stoch': 0.7, 'roc': 0.7}",2968,-5151.530000000044,-1.7356907008086402,0.47102425876010784,1398,1570,
"{'macd': 0.5, 'stoch': 0.8, 'roc': 0.5}",1131,-3886.400000000017,-3.4362511052166376,0.4562334217506631,516,615,
"{'macd': 0.5, 'stoch': 0.9, 'roc': 0.3}",235,-2017.1299999999865,-8.583531914893559,0.4297872340425532,101,134,
"{'macd': 0.5, 'stoch': 1, 'roc': 0.9}",5348,1939.0999999998712,0.3625841436050619,0.4738219895287958,2534,2814,
"{'macd': 0.6, 'stoch': 0.1, 'roc': 0.7}",4800,-18553.170000000046,-3.8652437500000096,0.43354166666666666,2081,2719,
"{'macd': 0.6, 'stoch': 0.2, 'roc': 0.5}",1565,-8642.799999999996,-5.5225559105431286,0.43322683706070286,678,887,
"{'macd': 0.6, 'stoch': 0.3, 'roc': 0.3}",309,-3467.889999999993,-11.222944983818747,0.40129449838187703,124,185,
"{'macd': 0.6, 'stoch': 0.4, 'roc': 0.9}",6465,-7150.400000000096,-1.1060170146945238,0.45444702242846097,2938,3527,
"{'macd': 0.6, 'stoch': 0.5, 'roc': 0.7}",3190,-7318.150000000058,-2.294090909090927,0.4664576802507837,1488,1702,
"{'macd': 0.6, 'stoch': 0.6, 'roc': 0.5}",1193,-5443.269999999997,-4.562673931265714,0.44677284157585917,533,660,
"{'macd': 0.6, 'stoch': 0.7, 'roc': 0.3}",241,-1564.5899999999865,-6.492074688796625,0.43568464730290457,105,136,
"{'macd': 0.6, 'stoch': 0.8, 'roc': 0.9}",5540,284.56999999987966,0.051366425992758064,0.4714801444043321,2612,2928,
"{'macd': 0.6, 'stoch': 0.9, 'roc': 0.7}",2867,-4836.130000000041,-1.6868259504708898,0.47540983606557374,1363,1504,
"{'macd': 0.6, 'stoch': 1, 'roc': 0.5}",1098,-2437.690000000004,-2.220118397085614,0.46174863387978143,507,591,
"{'macd': 0.7, 'stoch': 0.1, 'roc': 0.3}",423,-5328.58999999998,-12.59713947990539,0.40189125295508277,170,253,
"{'macd': 0.7, 'stoch': 0.2, 'roc': 0.9}",7850,-14222.670000000173,-1.8118050955414233,0.44140127388535033,3465,4385,
"{'macd': 0.7, 'stoch': 0.3, 'roc': 0.7}",3628,-10112.490000000053,-2.7873456449834766,0.45093715545755236,1636,1992,
"{'macd': 0.7, 'stoch': 0.4, 'roc': 0.5}",1283,-5182.810000000007,-4.039602494154331,0.4419329696024942,567,716,
"{'macd': 0.7, 'stoch': 0.5, 'roc': 0.3}",264,-2582.169999999986,-9.780946969696917,0.4053030303030303,107,157,
"{'macd': 0.7, 'stoch': 0.6, 'roc': 0.9}",5839,-1248.3300000000904,-0.21379174516185825,0.46240794656619283,2700,3139,
"{'macd': 0.7, 'stoch': 0.7, 'roc': 0.7}",2965,-5035.4100000000435,-1.6982833052276707,0.4711635750421585,1397,1568,
"{'macd': 0.7, 'stoch': 0.8, 'roc': 0.5}",1130,-3900.200000000016,-3.451504424778775,0.4557522123893805,515,615,
"{'macd': 0.7, 'stoch': 0.9, 'roc': 0.3}",235,-2017.1299999999865,-8.583531914893559,0.4297872340425532,101,134,
"{'macd': 0.7, 'stoch': 1, 'roc': 0.9}",5342,1746.479999999874,0.3269337326843643,0.47360539123923623,2530,2812,
"{'macd': 0.8, 'stoch': 0.1, 'roc': 0.7}",4799,-18477.220000000045,-3.8502229631173255,0.43363200666805585,2081,2718,
"{'macd': 0.8, 'stoch': 0.2, 'roc': 0.5}",1564,-8656.599999999995,-5.5349104859335005,0.4328644501278772,677,887,
"{'macd': 0.8, 'stoch': 0.3, 'roc': 0.3}",309,-3467.889999999993,-11.222944983818747,0.40129449838187703,124,185,
"{'macd': 0.8, 'stoch': 0.4, 'roc': 0.9}",6463,-7302.950000000093,-1.1299628655423322,0.4542781989788024,2936,3527,
"{'macd': 0.8, 'stoch': 0.5, 'roc': 0.7}",3189,-7242.200000000057,-2.27099404201946,0.4666039510818438,1488,1701,
"{'macd': 0.8, 'stoch': 0.6, 'roc': 0.5}",1192,-5457.069999999996,-4.578078859060399,0.4463087248322148,532,660,
"{'macd': 0.8, 'stoch': 0.7, 'roc': 0.3}",241,-1564.5899999999865,-6.492074688796625,0.43568464730290457,105,136,
"{'macd': 0.8, 'stoch': 0.8, 'roc': 0.9}",5538,87.4799999998836,0.015796316359675624,0.4712892741061755,2610,2928,
