combination,num_trades,total_pnl,avg_pnl,winrate,hits,misses,error
"{'macd': 0.4, 'adx': 0.3, 'obv': 0.3}",40760,-33713.33999999984,-0.8271182531893974,0.4525269872423945,18445,22315,
"{'macd': 0.4, 'adx': 0.4, 'obv': 0.1}",45026,-41524.84999999982,-0.9222415937458317,0.44416559321281035,19999,25027,
"{'macd': 0.4, 'adx': 0.4, 'obv': 0.9}",39744,-32910.98999999984,-0.8280744263284984,0.4542824074074074,18055,21689,
"{'macd': 0.4, 'adx': 0.5, 'obv': 0.7}",40224,-33116.339999999844,-0.8232980310262491,0.4535849244232299,18245,21979,
"{'macd': 0.4, 'adx': 0.6, 'obv': 0.5}",41117,-33554.22999999984,-0.8160670768781731,0.4519055378553883,18581,22536,
"{'macd': 0.4, 'adx': 0.7, 'obv': 0.3}",42849,-36770.92999999984,-0.8581514154355957,0.44806179840836424,19199,23650,
"{'macd': 0.4, 'adx': 0.8, 'obv': 0.1}",48304,-42691.22999999981,-0.8838032047035402,0.44002567075190463,21255,27049,
"{'macd': 0.4, 'adx': 0.8, 'obv': 0.9}",40594,-33485.619999999835,-0.8248908705720016,0.4531704192737843,18396,22198,
"{'macd': 0.4, 'adx': 0.9, 'obv': 0.7}",41267,-33528.669999999845,-0.8124814016041836,0.45152300869944506,18633,22634,
"{'macd': 0.4, 'adx': 1, 'obv': 0.5}",42345,-35645.96999999984,-0.841798795607506,0.4491911677884048,19021,23324,
"{'macd': 0.5, 'adx': 0.1, 'obv': 0.3}",39472,-32879.08999999984,-0.8329724868261005,0.4544993919740576,17940,21532,
"{'macd': 0.5, 'adx': 0.2, 'obv': 0.1}",42222,-35432.75999999984,-0.8392013642177026,0.44933920704845814,18972,23250,
"{'macd': 0.5, 'adx': 0.2, 'obv': 0.9}",39288,-33026.57999999984,-0.8406276725717736,0.45492262268377115,17873,21415,
"{'macd': 0.5, 'adx': 0.3, 'obv': 0.7}",39702,-33096.769999999844,-0.8336297919500237,0.45428441892096116,18036,21666,
"{'macd': 0.5, 'adx': 0.4, 'obv': 0.5}",40396,-33104.629999999845,-0.819502673532029,0.45328745420338645,18311,22085,
"{'macd': 0.5, 'adx': 0.5, 'obv': 0.3}",41810,-34587.82999999985,-0.8272621382444355,0.4505381487682373,18837,22973,
"{'macd': 0.5, 'adx': 0.6, 'obv': 0.1}",47049,-42938.899999999805,-0.9126421390465218,0.4416034347169972,20777,26272,
"{'macd': 0.5, 'adx': 0.6, 'obv': 0.9}",40141,-33032.47999999985,-0.8229112378864465,0.4536010562766249,18208,21933,
"{'macd': 0.5, 'adx': 0.7, 'obv': 0.7}",40791,-33612.34999999984,-0.824013875609812,0.45267338383466943,18465,22326,
"{'macd': 0.5, 'adx': 0.8, 'obv': 0.5}",41724,-34423.60999999985,-0.8250313967980023,0.45067587000287607,18804,22920,
"{'macd': 0.5, 'adx': 0.9, 'obv': 0.3}",43880,-38753.05999999982,-0.8831599817684554,0.446285323609845,19583,24297,
"{'macd': 0.5, 'adx': 1, 'obv': 0.1}",49015,-43858.319999999796,-0.8947938386208262,0.43906967254921964,21521,27494,
"{'macd': 0.5, 'adx': 1, 'obv': 0.9}",40999,-33901.67999999984,-0.8268904119612634,0.4520841971755409,18535,22464,
"{'macd': 0.6, 'adx': 0.1, 'obv': 0.7}",39099,-32756.229999999843,-0.8377766694800338,0.45497327297373336,17789,21310,
"{'macd': 0.6, 'adx': 0.2, 'obv': 0.5}",39642,-33304.42999999983,-0.8401299127188293,0.4543161293577519,18010,21632,
"{'macd': 0.6, 'adx': 0.3, 'obv': 0.3}",40775,-33950.579999999834,-0.8326322501532761,0.45248313917841815,18450,22325,
"{'macd': 0.6, 'adx': 0.4, 'obv': 0.1}",45070,-41727.449999999815,-0.925836476591964,0.44408697581539824,20015,25055,
"{'macd': 0.6, 'adx': 0.4, 'obv': 0.9}",39752,-32930.85999999984,-0.8284076272891889,0.45421614006842426,18056,21696,
"{'macd': 0.6, 'adx': 0.5, 'obv': 0.7}",40231,-33165.85999999985,-0.8243856727399231,0.4534811463796575,18244,21987,
"{'macd': 0.6, 'adx': 0.6, 'obv': 0.5}",41124,-33562.239999999845,-0.8161229452387863,0.45185293259410564,18582,22542,
"{'macd': 0.6, 'adx': 0.7, 'obv': 0.3}",42866,-36852.27999999984,-0.8597088601688947,0.44807073204870995,19207,23659,
"{'macd': 0.6, 'adx': 0.8, 'obv': 0.1}",48329,-42941.329999999805,-0.888520970845658,0.4401291150241056,21271,27058,
"{'macd': 0.6, 'adx': 0.8, 'obv': 0.9}",40598,-33487.73999999984,-0.8248618158529937,0.4531750332528696,18398,22200,
"{'macd': 0.6, 'adx': 0.9, 'obv': 0.7}",41272,-33656.28999999985,-0.815475140531107,0.45151676681527425,18635,22637,
"{'macd': 0.6, 'adx': 1, 'obv': 0.5}",42362,-35669.87999999984,-0.8420254001227477,0.44931778480713847,19034,23328,
"{'macd': 0.7, 'adx': 0.1, 'obv': 0.3}",39490,-32679.199999999837,-0.8275310205115177,0.45452013167890604,17949,21541,
"{'macd': 0.7, 'adx': 0.2, 'obv': 0.1}",42288,-35873.92999999984,-0.8483241108588687,0.4491818009837306,18995,23293,
"{'macd': 0.7, 'adx': 0.2, 'obv': 0.9}",39296,-33002.79999999984,-0.8398513843648169,0.45485545602605865,17874,21422,
"{'macd': 0.7, 'adx': 0.3, 'obv': 0.7}",39716,-32951.43999999984,-0.8296767046026751,0.4542753550206466,18042,21674,
"{'macd': 0.7, 'adx': 0.4, 'obv': 0.5}",40409,-33384.04999999984,-0.8261538271177175,0.4531416268653023,18311,22098,
"{'macd': 0.7, 'adx': 0.5, 'obv': 0.3}",41827,-34737.55999999985,-0.8305056542424715,0.4504745738398642,18842,22985,
"{'macd': 0.7, 'adx': 0.6, 'obv': 0.1}",47079,-42978.539999999804,-0.9129025680239555,0.44155568300091336,20788,26291,
"{'macd': 0.7, 'adx': 0.6, 'obv': 0.9}",40145,-33076.43999999985,-0.8239242745049159,0.4535558600074729,18208,21937,
"{'macd': 0.7, 'adx': 0.7, 'obv': 0.7}",40800,-33793.98999999984,-0.828284068627447,0.45262254901960786,18467,22333,
"{'macd': 0.7, 'adx': 0.8, 'obv': 0.5}",41732,-34545.279999999846,-0.8277887472443172,0.4506134381290137,18805,22927,
"{'macd': 0.7, 'adx': 0.9, 'obv': 0.3}",43897,-38732.30999999983,-0.8823452627742177,0.4461580518030845,19585,24312,
"{'macd': 0.7, 'adx': 1, 'obv': 0.1}",49028,-43922.6199999998,-0.8958680753854898,0.43881047564656933,21514,27514,
"{'macd': 0.7, 'adx': 1, 'obv': 0.9}",41005,-33845.02999999984,-0.8253878795268831,0.4521887574686014,18542,22463,
"{'macd': 0.8, 'adx': 0.1, 'obv': 0.7}",39105,-32835.48999999984,-0.8396749776243405,0.4549034650300473,17789,21316,
"{'macd': 0.8, 'adx': 0.2, 'obv': 0.5}",39649,-33286.659999999836,-0.8395334056344381,0.4541602562485813,18007,21642,
"{'macd': 0.8, 'adx': 0.3, 'obv': 0.3}",40795,-33952.439999999835,-0.8322696408873596,0.4524083833803162,18456,22339,
"{'macd': 0.8, 'adx': 0.4, 'obv': 0.1}",45112,-41918.229999999814,-0.9292035378613188,0.44407253059053026,20033,25079,
"{'macd': 0.8, 'adx': 0.4, 'obv': 0.9}",39762,-32959.009999999835,-0.8289072481263476,0.4543031034656204,18064,21698,
"{'macd': 0.8, 'adx': 0.5, 'obv': 0.7}",40241,-33149.57999999984,-0.8237762481051625,0.45346785616659624,18248,21993,
"{'macd': 0.8, 'adx': 0.6, 'obv': 0.5}",41137,-33762.45999999984,-0.8207321875683652,0.45173444830687703,18583,22554,
"{'macd': 0.8, 'adx': 0.7, 'obv': 0.3}",42883,-36991.479999999836,-0.8626140894993316,0.44786978522957815,19206,23677,
"{'macd': 0.8, 'adx': 0.8, 'obv': 0.1}",48354,-42816.4899999998,-0.8854797948463374,0.4400670058319891,21279,27075,
"{'macd': 0.8, 'adx': 0.8, 'obv': 0.9}",40605,-33551.21999999984,-0.8262829700775728,0.45314616426548454,18400,22205,
"{'macd': 0.8, 'adx': 0.9, 'obv': 0.7}",41275,-33556.64999999984,-0.8130018170805534,0.45153240460327076,18637,22638,
"{'macd': 0.8, 'adx': 1, 'obv': 0.5}",42374,-35671.70999999984,-0.8418301316845197,0.4492849388776136,19038,23336,
"{'macd': 0.9, 'adx': 0.1, 'obv': 0.3}",39501,-32670.439999999835,-0.8270788081314355,0.45444419128629654,17951,21550,
"{'macd': 0.9, 'adx': 0.2, 'obv': 0.1}",42334,-35494.60999999984,-0.838442150517311,0.44918977653895215,19016,23318,
"{'macd': 0.9, 'adx': 0.2, 'obv': 0.9}",39302,-32999.199999999844,-0.8396315709124178,0.4548114599765915,17875,21427,
"{'macd': 0.9, 'adx': 0.3, 'obv': 0.7}",39724,-32947.299999999836,-0.8294053972409585,0.4542593897895479,18045,21679,
"{'macd': 0.9, 'adx': 0.4, 'obv': 0.5}",40419,-33340.49999999984,-0.8248719661545273,0.4532027016996957,18318,22101,
"{'macd': 0.9, 'adx': 0.5, 'obv': 0.3}",41835,-34799.109999999855,-0.8318180948966142,0.4504123341699534,18843,22992,
"{'macd': 0.9, 'adx': 0.6, 'obv': 0.1}",47107,-43101.6399999998,-0.914973146241531,0.44144182393274883,20795,26312,
"{'macd': 0.9, 'adx': 0.6, 'obv': 0.9}",40153,-32921.83999999985,-0.81990984484347,0.45359001818045974,18213,21940,
"{'macd': 0.9, 'adx': 0.7, 'obv': 0.7}",40809,-33768.74999999984,-0.8274829081820148,0.4526207454238036,18471,22338,
"{'macd': 0.9, 'adx': 0.8, 'obv': 0.5}",41741,-34492.29999999984,-0.8263410076423623,0.4507318943005678,18814,22927,
"{'macd': 0.9, 'adx': 0.9, 'obv': 0.3}",43919,-38731.039999999826,-0.8818743596165629,0.44607117648398187,19591,24328,
"{'macd': 0.9, 'adx': 1, 'obv': 0.1}",49044,-44217.249999999796,-0.9015832721637671,0.43876926841203817,21519,27525,
"{'macd': 0.9, 'adx': 1, 'obv': 0.9}",41008,-33834.409999999836,-0.8250685232149785,0.4522288333983613,18545,22463,
"{'macd': 1, 'adx': 0.1, 'obv': 0.7}",39110,-32919.70999999984,-0.8417210432114508,0.4548197391971363,17788,21322,
"{'macd': 1, 'adx': 0.2, 'obv': 0.5}",39669,-33272.53999999983,-0.8387541909299411,0.4541329501625955,18015,21654,
"{'macd': 1, 'adx': 0.3, 'obv': 0.3}",40815,-34180.049999999836,-0.8374384417493528,0.4522601984564498,18459,22356,
"{'macd': 1, 'adx': 0.4, 'obv': 0.1}",45160,-41882.84999999982,-0.9274324623560632,0.44406554472984944,20054,25106,
"{'macd': 1, 'adx': 0.4, 'obv': 0.9}",39768,-32727.54999999984,-0.8229619291892939,0.45433514383423856,18068,21700,
"{'macd': 1, 'adx': 0.5, 'obv': 0.7}",40248,-33105.71999999985,-0.8225432319618329,0.4535380640031803,18254,21994,
"{'macd': 1, 'adx': 0.6, 'obv': 0.5}",41143,-33787.84999999984,-0.8212296137860593,0.451668570595241,18583,22560,
"{'macd': 1, 'adx': 0.7, 'obv': 0.3}",42901,-37097.67999999984,-0.8647276287265994,0.44779841961725836,19211,23690,
"{'macd': 1, 'adx': 0.8, 'obv': 0.1}",48371,-43028.5099999998,-0.8895517975646523,0.43993301771722726,21280,27091,
"{'macd': 1, 'adx': 0.8, 'obv': 0.9}",40609,-33597.81999999984,-0.8273491098032416,0.45312615430077074,18401,22208,
"{'macd': 1, 'adx': 0.9, 'obv': 0.7}",41285,-33420.839999999844,-0.8095153203342581,0.451471478745307,18639,22646,
"{'macd': 1, 'adx': 1, 'obv': 0.5}",42383,-35839.729999999836,-0.8456156949720368,0.4493075053677182,19043,23340,
"{'macd': 0.1, 'cci': 0.1, 'obv': 0.3}",46424,-47111.249999999796,-1.0148037652938091,0.4432405652248837,20577,25847,
"{'macd': 0.1, 'cci': 0.2, 'obv': 0.9}",46019,-44981.849999999795,-0.9774625698081183,0.44468589061040004,20464,25555,
"{'macd': 0.1, 'cci': 0.3, 'obv': 0.7}",46884,-48585.9099999998,-1.0363004436481487,0.4416432045047351,20706,26178,
"{'macd': 0.1, 'cci': 0.4, 'obv': 0.5}",47963,-56786.49999999976,-1.1839647228071588,0.4371911681921481,20969,26994,
"{'macd': 0.1, 'cci': 0.5, 'obv': 0.3}",49792,-68772.5199999997,-1.3811961760925389,0.4291452442159383,21368,28424,
"{'macd': 0.1, 'cci': 0.6, 'obv': 0.9}",47619,-54739.70999999978,-1.1495350595350549,0.4385854385854386,20885,26734,
"{'macd': 0.1, 'cci': 0.7, 'obv': 0.7}",48521,-60836.29999999976,-1.2538138125759932,0.43432740462892355,21074,27447,
"{'macd': 0.1, 'cci': 0.8, 'obv': 0.5}",49722,-67985.91999999972,-1.367320703109282,0.42934717026668273,21348,28374,
"{'macd': 0.1, 'cci': 1, 'obv': 0.9}",48784,-62492.21999999977,-1.2809982781239704,0.4334002951787471,21143,27641,
"{'macd': 0.2, 'cci': 0.1, 'obv': 0.7}",45661,-43221.06999999979,-0.9465642451983046,0.44580714395216925,20356,25305,
"{'macd': 0.2, 'cci': 0.2, 'obv': 0.5}",46773,-48400.559999999794,-1.0347969982682272,0.4417933423128728,20664,26109,
"{'macd': 0.2, 'cci': 0.3, 'obv': 0.3}",48481,-60624.85999999976,-1.2504869949052158,0.43431447371135085,21056,27425,
"{'macd': 0.2, 'cci': 0.4, 'obv': 0.9}",46952,-49596.959999999795,-1.0563332765377362,0.4412378599420685,20717,26235,
"{'macd': 0.2, 'cci': 0.5, 'obv': 0.7}",47752,-54910.679999999775,-1.1499137208912669,0.43805495057798627,20918,26834,
"{'macd': 0.2, 'cci': 0.6, 'obv': 0.5}",48969,-64132.76999999976,-1.3096606016050922,0.4322326369744124,21166,27803,
"{'macd': 0.2, 'cci': 0.8, 'obv': 0.9}",48231,-58873.609999999775,-1.2206591196533303,0.435757085691775,21017,27214,
"{'macd': 0.2, 'cci': 0.9, 'obv': 0.7}",49172,-65571.72999999975,-1.3335176523224548,0.43160741885625964,21223,27949,
"{'macd': 0.3, 'cci': 0.1, 'obv': 0.3}",46452,-47093.6899999998,-1.0138140446051795,0.4432101954705933,20588,25864,
"{'macd': 0.3, 'cci': 0.2, 'obv': 0.9}",46022,-44971.209999999795,-0.9771676589457171,0.4446786319586285,20465,25557,
"{'macd': 0.3, 'cci': 0.3, 'obv': 0.7}",46897,-48776.5199999998,-1.0400776169051282,0.44160607288312687,20710,26187,
"{'macd': 0.3, 'cci': 0.4, 'obv': 0.5}",47975,-56905.729999999756,-1.186153830119849,0.43716519020323086,20973,27002,
"{'macd': 0.3, 'cci': 0.5, 'obv': 0.3}",49818,-68898.7299999997,-1.3830087518567526,0.42908185796298526,21376,28442,
"{'macd': 0.3, 'cci': 0.6, 'obv': 0.9}",47624,-54762.24999999978,-1.1498876616831804,0.4385813875356963,20887,26737,
"{'macd': 0.3, 'cci': 0.7, 'obv': 0.7}",48533,-60875.31999999976,-1.2543077905754798,0.43432303793295285,21079,27454,
"{'macd': 0.3, 'cci': 0.8, 'obv': 0.5}",49733,-68007.18999999971,-1.3674459614340522,0.4293527436510969,21353,28380,
"{'macd': 0.3, 'cci': 1, 'obv': 0.9}",48788,-62515.779999999766,-1.281376158071652,0.4334467492006231,21147,27641,
"{'macd': 0.4, 'cci': 0.1, 'obv': 0.7}",45669,-43229.53999999979,-0.9465838971731325,0.4458385337975432,20361,25308,
"{'macd': 0.4, 'cci': 0.2, 'obv': 0.5}",46790,-48575.029999999795,-1.038149818337247,0.4416755717033554,20666,26124,
"{'macd': 0.4, 'cci': 0.3, 'obv': 0.3}",48496,-60669.60999999977,-1.251022970966673,0.4343038601121742,21062,27434,
"{'macd': 0.4, 'cci': 0.4, 'obv': 0.9}",46959,-49647.209999999795,-1.0572458953555186,0.4412785621499606,20722,26237,
"{'macd': 0.4, 'cci': 0.5, 'obv': 0.7}",47763,-54946.33999999977,-1.1503954944203625,0.438058748403576,20923,26840,
"{'macd': 0.4, 'cci': 0.6, 'obv': 0.5}",48977,-64268.409999999756,-1.312216142270857,0.43222328848234887,21169,27808,
"{'macd': 0.4, 'cci': 0.8, 'obv': 0.9}",48235,-58846.25999999977,-1.2199908779931536,0.4358038768529076,21021,27214,
"{'macd': 0.4, 'cci': 0.9, 'obv': 0.7}",49179,-65629.75999999975,-1.3345078183777577,0.43158665283962666,21225,27954,
"{'macd': 0.5, 'cci': 0.1, 'obv': 0.3}",46480,-47257.919999999795,-1.0167366609294275,0.44302925989672975,20592,25888,
"{'macd': 0.5, 'cci': 0.2, 'obv': 0.9}",46028,-45070.8699999998,-0.9792054836186626,0.4446641174936995,20467,25561,
"{'macd': 0.5, 'cci': 0.3, 'obv': 0.7}",46909,-48906.2499999998,-1.0425771173975102,0.4415357394103477,20712,26197,
"{'macd': 0.5, 'cci': 0.4, 'obv': 0.5}",47987,-56813.86999999976,-1.1839429428803585,0.43709754725238087,20975,27012,
"{'macd': 0.5, 'cci': 0.5, 'obv': 0.3}",49831,-68991.04999999971,-1.3845006120687868,0.4290301218117236,21379,28452,
"{'macd': 0.5, 'cci': 0.6, 'obv': 0.9}",47632,-54775.61999999978,-1.1499752267383225,0.43854971447766206,20889,26743,
"{'macd': 0.5, 'cci': 0.7, 'obv': 0.7}",48541,-60869.43999999976,-1.2539799344883658,0.43435446323726334,21084,27457,
"{'macd': 0.5, 'cci': 0.8, 'obv': 0.5}",49741,-67894.97999999972,-1.3649701453529226,0.42944452262720895,21361,28380,
"{'macd': 0.5, 'cci': 1, 'obv': 0.9}",48799,-62507.31999999977,-1.280913953154773,0.43343101293059283,21151,27648,
"{'macd': 0.6, 'cci': 0.1, 'obv': 0.7}",45679,-43195.15999999979,-0.9456240285470302,0.4458722826681845,20367,25312,
"{'macd': 0.6, 'cci': 0.2, 'obv': 0.5}",46803,-48640.79999999979,-1.039266713672196,0.4415956242121232,20668,26135,
"{'macd': 0.6, 'cci': 0.3, 'obv': 0.3}",48516,-60716.699999999764,-1.251477862973035,0.4343103306125814,21071,27445,
"{'macd': 0.6, 'cci': 0.4, 'obv': 0.9}",46965,-49674.8299999998,-1.0576989247311785,0.4412647716384542,20724,26241,
"{'macd': 0.6, 'cci': 0.5, 'obv': 0.7}",47773,-54972.68999999977,-1.150706256672174,0.43809264647394974,20929,26844,
"{'macd': 0.6, 'cci': 0.6, 'obv': 0.5}",48993,-64328.99999999975,-1.3130243095952432,0.43216377849896925,21173,27820,
"{'macd': 0.6, 'cci': 0.8, 'obv': 0.9}",48242,-58787.55999999977,-1.2185970730898341,0.4358235562373036,21025,27217,
"{'macd': 0.6, 'cci': 0.9, 'obv': 0.7}",49185,-65696.19999999975,-1.3356958422283165,0.4315543356714445,21226,27959,
"{'macd': 0.7, 'cci': 0.1, 'obv': 0.3}",46507,-47214.44999999979,-1.0152116885630076,0.44285806437740555,20596,25911,
"{'macd': 0.7, 'cci': 0.2, 'obv': 0.9}",46038,-45103.5099999998,-0.9797017681046049,0.44471957947782265,20474,25564,
"{'macd': 0.7, 'cci': 0.3, 'obv': 0.7}",46920,-49026.9699999998,-1.0449055839727153,0.441538789428815,20717,26203,
"{'macd': 0.7, 'cci': 0.4, 'obv': 0.5}",47997,-56803.89999999976,-1.1834885513677889,0.437048148842636,20977,27020,
"{'macd': 0.7, 'cci': 0.5, 'obv': 0.3}",49845,-69045.87999999971,-1.3852117564449737,0.42898986859263716,21383,28462,
"{'macd': 0.7, 'cci': 0.6, 'obv': 0.9}",47639,-54725.57999999978,-1.1487558512983014,0.4384852746699133,20889,26750,
"{'macd': 0.7, 'cci': 0.7, 'obv': 0.7}",48553,-60801.77999999976,-1.252276481370868,0.43435009165242106,21089,27464,
"{'macd': 0.7, 'cci': 0.8, 'obv': 0.5}",49754,-68016.74999999971,-1.367060939823928,0.429432809422358,21366,28388,
"{'macd': 0.7, 'cci': 1, 'obv': 0.9}",48806,-62565.47999999976,-1.2819218948489892,0.43336884809244763,21151,27655,
"{'macd': 0.8, 'cci': 0.1, 'obv': 0.7}",45693,-43287.599999999795,-0.9473573632722692,0.4458232114328234,20371,25322,
"{'macd': 0.8, 'cci': 0.2, 'obv': 0.5}",46817,-48709.849999999795,-1.040430826409206,0.44159172949996794,20674,26143,
"{'macd': 0.8, 'cci': 0.3, 'obv': 0.3}",48542,-60650.519999999764,-1.2494441926578996,0.43436611594083474,21085,27457,
"{'macd': 0.8, 'cci': 0.4, 'obv': 0.9}",46970,-49642.419999999795,-1.0568963167979517,0.4412390887800724,20725,26245,
"{'macd': 0.8, 'cci': 0.5, 'obv': 0.7}",47782,-55065.29999999977,-1.1524276924364776,0.4380729144866268,20932,26850,
"{'macd': 0.8, 'cci': 0.6, 'obv': 0.5}",49002,-64406.66999999975,-1.3143681890535028,0.4321252193788009,21175,27827,
"{'macd': 0.8, 'cci': 0.8, 'obv': 0.9}",48248,-58836.789999999775,-1.219465884596248,0.4358108108108108,21027,27221,
"{'macd': 0.8, 'cci': 0.9, 'obv': 0.7}",49192,-65706.13999999975,-1.33570783867295,0.4316148967311758,21232,27960,
"{'macd': 0.9, 'cci': 0.1, 'obv': 0.3}",46534,-47295.749999999796,-1.0163697511496925,0.4426870675205226,20600,25934,
"{'macd': 0.9, 'cci': 0.2, 'obv': 0.9}",46044,-45092.1799999998,-0.9793280340543783,0.4446399096516376,20473,25571,
"{'macd': 0.9, 'cci': 0.3, 'obv': 0.7}",46927,-49139.179999999804,-1.0471408783855733,0.4414089969527138,20714,26213,
"{'macd': 0.9, 'cci': 0.4, 'obv': 0.5}",48013,-56709.24999999976,-1.1811228209026672,0.4370482994189074,20984,27029,
"{'macd': 0.9, 'cci': 0.5, 'obv': 0.3}",49854,-68913.73999999971,-1.3823111485537714,0.42905283427608615,21390,28464,
"{'macd': 0.9, 'cci': 0.6, 'obv': 0.9}",47645,-54738.06999999978,-1.1488733340329476,0.4384720327421555,20891,26754,
"{'macd': 0.9, 'cci': 0.7, 'obv': 0.7}",48560,-60906.82999999976,-1.2542592668863213,0.4343904448105437,21094,27466,
"{'macd': 0.9, 'cci': 0.8, 'obv': 0.5}",49762,-68109.20999999972,-1.3686992082311746,0.4294441541738676,21370,28392,
"{'macd': 0.9, 'cci': 1, 'obv': 0.9}",48815,-62570.42999999977,-1.281786950732352,0.43335040458875346,21154,27661,
"{'macd': 1, 'cci': 0.1, 'obv': 0.7}",45705,-43259.749999999796,-0.946499288918057,0.4458374357291325,20377,25328,
"{'macd': 1, 'cci': 0.2, 'obv': 0.5}",46830,-48805.00999999979,-1.0421740337390517,0.4414050822122571,20671,26159,
"{'macd': 1, 'cci': 0.3, 'obv': 0.3}",48563,-60796.28999999976,-1.2519055659658538,0.43430183473014433,21091,27472,
"{'macd': 1, 'cci': 0.4, 'obv': 0.9}",46977,-49666.099999999795,-1.0572429061029822,0.44117334014517745,20725,26252,
"{'macd': 1, 'cci': 0.5, 'obv': 0.7}",47791,-55092.78999999977,-1.152785880186641,0.4380113410474776,20933,26858,
"{'macd': 1, 'cci': 0.6, 'obv': 0.5}",49013,-64463.24999999975,-1.315227592679488,0.4321302511578561,21180,27833,
"{'macd': 1, 'cci': 0.8, 'obv': 0.9}",48253,-58849.469999999776,-1.2196023045199216,0.43578637597662323,21028,27225,
"{'macd': 1, 'cci': 0.9, 'obv': 0.7}",49206,-65670.03999999976,-1.3345941551843223,0.43155306263463805,21235,27971,
"{'macd': 0.1, 'mfi': 0.1, 'obv': 0.3}",45944,-40216.62999999981,-0.8753401967612704,0.448546056068257,20608,25336,
"{'macd': 0.1, 'mfi': 0.2, 'obv': 0.9}",45557,-40151.08999999981,-0.8813374453980685,0.4488662554601927,20449,25108,
"{'macd': 0.1, 'mfi': 0.3, 'obv': 0.7}",46374,-40029.42999999981,-0.8631869150817227,0.44755682063225083,20755,25619,
"{'macd': 0.1, 'mfi': 0.4, 'obv': 0.5}",47906,-43691.44999999979,-0.91202458982173,0.44478770926397526,21308,26598,
"{'macd': 0.1, 'mfi': 0.6, 'obv': 0.9}",47437,-42903.66999999981,-0.9044347239496555,0.4455804540759323,21137,26300,
"{'macd': 0.1, 'mfi': 0.7, 'obv': 0.7}",48584,-44591.509999999806,-0.9178229458257823,0.44393215873538616,21568,27016,
"{'macd': 0.1, 'mfi': 1, 'obv': 0.9}",48991,-45725.5599999998,-0.9333461247984283,0.4425098487477292,21679,27312,
"{'macd': 0.2, 'mfi': 0.1, 'obv': 0.7}",45230,-39915.55999999981,-0.8825018792836571,0.4491487950475348,20315,24915,
"{'macd': 0.2, 'mfi': 0.2, 'obv': 0.5}",46278,-40062.419999999816,-0.8656903928432477,0.44803146203379574,20734,25544,
"{'macd': 0.2, 'mfi': 0.3, 'obv': 0.3}",48532,-44879.219999999805,-0.924734608093625,0.4438926893595978,21543,26989,
"{'macd': 0.2, 'mfi': 0.4, 'obv': 0.9}",46453,-40161.45999999981,-0.8645611693539665,0.4474630271457172,20786,25667,
"{'macd': 0.2, 'mfi': 0.5, 'obv': 0.7}",47608,-42942.2999999998,-0.9019975634347126,0.4455973785918333,21214,26394,
"{'macd': 0.2, 'mfi': 0.6, 'obv': 0.5}",49215,-45777.2299999998,-0.9301479223813837,0.44236513258153004,21771,27444,
"{'macd': 0.2, 'mfi': 0.8, 'obv': 0.9}",48254,-44387.05999999981,-0.9198628093007793,0.4442740498197041,21438,26816,
"{'macd': 0.2, 'mfi': 0.9, 'obv': 0.7}",49474,-45775.049999999814,-0.9252344665885074,0.4419088814326717,21863,27611,
"{'macd': 0.3, 'mfi': 0.1, 'obv': 0.3}",45965,-40110.799999999814,-0.8726378766452695,0.44855868595670617,20618,25347,
"{'macd': 0.3, 'mfi': 0.2, 'obv': 0.9}",45564,-40197.22999999981,-0.8822146870336188,0.44895092616978316,20456,25108,
"{'macd': 0.3, 'mfi': 0.3, 'obv': 0.7}",46384,-40100.72999999981,-0.8645379872369741,0.44752500862366335,20758,25626,
"{'macd': 0.3, 'mfi': 0.4, 'obv': 0.5}",47925,-43815.90999999979,-0.9142599895670275,0.4448200312989045,21318,26607,
"{'macd': 0.3, 'mfi': 0.6, 'obv': 0.9}",47443,-42884.19999999981,-0.9039099551040155,0.4455873363826065,21140,26303,
"{'macd': 0.3, 'mfi': 0.7, 'obv': 0.7}",48595,-44750.72999999981,-0.9208916555201112,0.4438934046712625,21571,27024,
"{'macd': 0.3, 'mfi': 1, 'obv': 0.9}",49001,-45829.679999999804,-0.9352805044794964,0.44243995020509785,21680,27321,
"{'macd': 0.4, 'mfi': 0.1, 'obv': 0.7}",45236,-39962.17999999981,-0.8834154213458266,0.4491334335485012,20317,24919,
"{'macd': 0.4, 'mfi': 0.2, 'obv': 0.5}",46291,-40211.50999999981,-0.868667991618237,0.4479704478192305,20737,25554,
"{'macd': 0.4, 'mfi': 0.3, 'obv': 0.3}",48550,-44842.83999999981,-0.9236424304840332,0.4439340885684861,21553,26997,
"{'macd': 0.4, 'mfi': 0.4, 'obv': 0.9}",46463,-40197.71999999981,-0.8651555000753247,0.44736672190775456,20786,25677,
"{'macd': 0.4, 'mfi': 0.5, 'obv': 0.7}",47615,-43033.2699999998,-0.9037754909167237,0.44559487556442295,21217,26398,
"{'macd': 0.4, 'mfi': 0.6, 'obv': 0.5}",49226,-45914.3699999998,-0.9327259984560964,0.44230691098200137,21773,27453,
"{'macd': 0.4, 'mfi': 0.8, 'obv': 0.9}",48265,-44499.24999999981,-0.9219776235367204,0.4441727960219621,21438,26827,
"{'macd': 0.4, 'mfi': 0.9, 'obv': 0.7}",49481,-45669.22999999981,-0.9229649764556053,0.4419069946039894,21866,27615,
