Combination,roi,winrate,num_trades,pnl_sum
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.3,""macd"":0.3,""obv"":0.5}",31.698173399644652,0.5304765231792363,231867,31.698173399644652
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.3,""macd"":0.3,""roc"":0.5}",29.919061735826112,0.5346483293738149,229405,29.919061735826112
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.3,""macd"":0.3,""rsi"":0.5}",35.104915269223724,0.5112656476887185,290618,35.104915269223724
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.3,""macd"":0.3,""stoch"":0.5}",21.144330663763398,0.5015100197572678,283440,21.144330663763398
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.4,""macd"":0.3,""atr"":0.5}",30.361403485626717,0.516762264716411,240242,30.361403485626717
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.4,""macd"":0.3,""bollinger"":0.5}",33.18366216246476,0.5103247075700729,289984,33.18366216246476
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.4,""macd"":0.3,""cci"":0.5}",31.27019803593464,0.5068135417831973,286048,31.27019803593464
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.4,""macd"":0.3,""mfi"":0.5}",33.23352929237418,0.5128076814812498,287757,33.23352929237418
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.4,""macd"":0.3,""obv"":0.5}",31.698173399644652,0.5304765231792363,231867,31.698173399644652
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.4,""macd"":0.3,""roc"":0.5}",29.919061735826112,0.5346483293738149,229405,29.919061735826112
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.4,""macd"":0.3,""rsi"":0.5}",35.104915269223724,0.5112656476887185,290618,35.104915269223724
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.4,""macd"":0.3,""stoch"":0.5}",21.144330663763398,0.5015100197572678,283440,21.144330663763398
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.5,""macd"":0.3,""atr"":0.5}",29.708575610467847,0.5231785326651733,216515,29.708575610467847
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.5,""macd"":0.3,""bollinger"":0.5}",33.79002320566793,0.5168773291328902,260290,33.79002320566793
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.5,""macd"":0.3,""cci"":0.5}",32.39274485152912,0.5132078170253509,251707,32.39274485152912
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.5,""macd"":0.3,""mfi"":0.5}",33.72210135448714,0.5197715256068851,259110,33.72210135448714
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.5,""macd"":0.3,""obv"":0.5}",31.193401369485173,0.5331606289013517,217713,31.193401369485173
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.5,""macd"":0.3,""roc"":0.5}",30.25532758308398,0.5392921754862053,212256,30.25532758308398
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.5,""macd"":0.3,""rsi"":0.5}",35.96498680932876,0.5183311925661382,262367,35.96498680932876
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.5,""macd"":0.3,""stoch"":0.5}",21.223716207741916,0.5067955796677539,249574,21.223716207741916
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.6,""macd"":0.3,""atr"":0.5}",28.941005547976175,0.5219201188468146,193863,28.941005547976175
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.6,""macd"":0.3,""bollinger"":0.5}",32.12496415237271,0.517390636991558,228025,32.12496415237271
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.6,""macd"":0.3,""cci"":0.5}",31.83238817817304,0.5138899091290126,231427,31.83238817817304
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.6,""macd"":0.3,""mfi"":0.5}",31.28547990224361,0.5193510209849502,226448,31.28547990224361
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.6,""macd"":0.3,""obv"":0.5}",29.951098105712816,0.5322282090283328,193945,29.951098105712816
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.6,""macd"":0.3,""roc"":0.5}",28.037985390680635,0.541684173963708,178497,28.037985390680635
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.6,""macd"":0.3,""rsi"":0.5}",33.675318784230406,0.5181384961665612,227472,33.675318784230406
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.6,""macd"":0.3,""stoch"":0.5}",22.429857943387194,0.5087895375796011,228169,22.429857943387194
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.7,""macd"":0.3,""atr"":0.5}",28.776603063734917,0.5230758689029211,189722,28.776603063734917
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.7,""macd"":0.3,""bollinger"":0.5}",31.50262833876429,0.518626922039385,222420,31.50262833876429
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.7,""macd"":0.3,""cci"":0.5}",31.254679693860663,0.5149691317017866,225798,31.254679693860663
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.7,""macd"":0.3,""mfi"":0.5}",30.780520645735166,0.5204990361380359,220986,30.780520645735166
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.7,""macd"":0.3,""obv"":0.5}",29.662821799292203,0.5329980482621116,190087,29.662821799292203
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.7,""macd"":0.3,""roc"":0.5}",27.77971275448887,0.5425234123416893,175762,27.77971275448887
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.7,""macd"":0.3,""rsi"":0.5}",33.13933945267115,0.5191490512218532,221917,33.13933945267115
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.7,""macd"":0.3,""stoch"":0.5}",22.19325231214185,0.5097250769658837,222826,22.19325231214185
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.8,""macd"":0.3,""atr"":0.5}",28.776603063734917,0.5230758689029211,189722,28.776603063734917
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.8,""macd"":0.3,""bollinger"":0.5}",31.50262833876429,0.518626922039385,222420,31.50262833876429
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.8,""macd"":0.3,""cci"":0.5}",31.254679693860663,0.5149691317017866,225798,31.254679693860663
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.8,""macd"":0.3,""mfi"":0.5}",30.780520645735166,0.5204990361380359,220986,30.780520645735166
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.8,""macd"":0.3,""obv"":0.5}",29.662821799292203,0.5329980482621116,190087,29.662821799292203
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.8,""macd"":0.3,""roc"":0.5}",27.77971275448887,0.5425234123416893,175762,27.77971275448887
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.8,""macd"":0.3,""rsi"":0.5}",33.13933945267115,0.5191490512218532,221917,33.13933945267115
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.8,""macd"":0.3,""stoch"":0.5}",22.19325231214185,0.5097250769658837,222826,22.19325231214185
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.9,""macd"":0.3,""atr"":0.5}",28.776603063734917,0.5230758689029211,189722,28.776603063734917
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.9,""macd"":0.3,""bollinger"":0.5}",31.50262833876429,0.518626922039385,222420,31.50262833876429
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.9,""macd"":0.3,""cci"":0.5}",31.254679693860663,0.5149691317017866,225798,31.254679693860663
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.9,""macd"":0.3,""mfi"":0.5}",30.780520645735166,0.5204990361380359,220986,30.780520645735166
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.9,""macd"":0.3,""obv"":0.5}",29.662821799292203,0.5329980482621116,190087,29.662821799292203
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.9,""macd"":0.3,""roc"":0.5}",27.77971275448887,0.5425234123416893,175762,27.77971275448887
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.9,""macd"":0.3,""rsi"":0.5}",33.13933945267115,0.5191490512218532,221917,33.13933945267115
"{""adx"":0.4,""ema50"":0.5,""ma200"":0.9,""macd"":0.3,""stoch"":0.5}",22.19325231214185,0.5097250769658837,222826,22.19325231214185
"{""adx"":0.4,""ema50"":0.5,""ma200"":1.0,""macd"":0.3,""atr"":0.5}",28.284462997997398,0.5213063239997755,178210,28.284462997997398
"{""adx"":0.4,""ema50"":0.5,""ma200"":1.0,""macd"":0.3,""bollinger"":0.5}",30.16484201755511,0.5174123582799316,206922,30.16484201755511
"{""adx"":0.4,""ema50"":0.5,""ma200"":1.0,""macd"":0.3,""cci"":0.5}",29.59261088128584,0.5145975759542073,215755,29.59261088128584
"{""adx"":0.4,""ema50"":0.5,""ma200"":1.0,""macd"":0.3,""mfi"":0.5}",29.003337938846983,0.5182478905370296,205147,29.003337938846983
"{""adx"":0.4,""ema50"":0.5,""ma200"":1.0,""macd"":0.3,""obv"":0.5}",28.79401896153537,0.5307844973686557,179376,28.79401896153537
"{""adx"":0.4,""ema50"":0.5,""ma200"":1.0,""macd"":0.3,""roc"":0.5}",26.08759349401669,0.5409215719387787,159879,26.08759349401669
"{""adx"":0.4,""ema50"":0.5,""ma200"":1.0,""macd"":0.3,""rsi"":0.5}",31.32964572675737,0.51705492876715,205102,31.32964572675737
"{""adx"":0.4,""ema50"":0.5,""ma200"":1.0,""macd"":0.3,""stoch"":0.5}",22.68165615383028,0.5092102061064415,213676,22.68165615383028
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.1,""atr"":0.5}",27.34551698444183,0.4929767836319305,301856,27.34551698444183
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.1,""bollinger"":0.5}",23.71407959309424,0.4851077877571553,381676,23.71407959309424
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.1,""cci"":0.5}",22.770612668199036,0.48209997616996314,381871,22.770612668199036
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.1,""ma200"":0.5}",35.116373299639484,0.5187445776593834,261649,35.116373299639484
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.1,""obv"":0.5}",29.770601416900483,0.5199570839105082,272159,29.770601416900483
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.1,""roc"":0.5}",27.995859466760898,0.5240656373121604,266251,27.995859466760898
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.1,""rsi"":0.5}",24.15801385552247,0.4852976033535473,375483,24.15801385552247
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.1,""stoch"":0.5}",11.946533122409289,0.4771233552588183,379011,11.946533122409289
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.2,""atr"":0.5}",27.693343695681286,0.4935595402420896,301376,27.693343695681286
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.2,""bollinger"":0.5}",24.063965580476655,0.4855285900505942,381269,24.063965580476655
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.2,""cci"":0.5}",23.101432673192033,0.48260790909496104,381409,23.101432673192033
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.2,""ma200"":0.5}",35.15100347274573,0.5189128189434222,261410,35.15100347274573
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.2,""obv"":0.5}",29.965898490320072,0.5204146953431391,271814,29.965898490320072
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.2,""roc"":0.5}",28.039553761882747,0.5242171990615412,265968,28.039553761882747
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.2,""rsi"":0.5}",24.402253367983032,0.4857943561396913,375027,24.402253367983032
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.2,""stoch"":0.5}",13.176036816674557,0.47764230864765167,378438,13.176036816674557
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.3,""atr"":0.5}",27.39925347294568,0.49366520649565604,300878,27.39925347294568
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.3,""bollinger"":0.5}",23.061115955543936,0.4858315886926241,380212,23.061115955543936
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.3,""cci"":0.5}",22.065772267947178,0.48301070407133245,380416,22.065772267947178
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.3,""ma200"":0.5}",33.94249741600049,0.5193167813938488,260473,33.94249741600049
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.3,""obv"":0.5}",28.894960938049685,0.5209595651901001,270831,28.894960938049685
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.3,""roc"":0.5}",27.038834174767686,0.5242483337168204,265111,27.038834174767686
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.3,""rsi"":0.5}",23.353409088666456,0.48608686119481603,373999,23.353409088666456
"{""adx"":0.4,""ema50"":0.5,""macd"":0.3,""mfi"":0.3,""stoch"":0.5}",13.217240579810198,0.4779445069862923,377525,13.217240579810198
